Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
lepA		0.864905345409728	Output		BSU25510	937840.0	P37949	yqxB,yqeQ	elongation factor 4	Basal machinery	P37949	['GO:0005525', 'GO:0003924', 'GO:0043022', 'GO:0003746']	False	False	False	False
rsgI		0.904010431181448	Output		BSU13460	939360.0	O31655	ykrI	anti-sigma-I factor RsgI	M25.3	O31655	[]	False	False	False	False
hupA		0.8340034083812506	Output		BSU22790		P08821	hbsU,dbpA,hbs		Basal machinery	P08821	['GO:0003677', 'GO:0030527']	False	False	False	False
yqgH		0.8717025541382413	Output		BSU24980		P46339	pstC,yzmC		Basal machinery	P46339	['GO:0005315']	False	False	False	False
rtpA		0.864905345409728	Output		BSU02530	938403.0	O31466	yczA	tryptophan RNA-binding attenuator protein inhibitory protein	Basal machinery	O31466	['GO:0042802']	False	False	False	False
ypbS		0.864905345409728	Output		BSU22020	939067.0	P54160		hypothetical protein	Basal machinery	P54160	[]	False	False	False	False
ypbR		0.864905345409728	Output		BSU22030	939071.0	P54159	dynA	hypothetical protein	Basal machinery	P54159	['GO:0005525', 'GO:0003924', 'GO:0008289']	False	False	False	False
fabD		0.7672931095661014	Output		BSU15900	938488.0	P71019	ylpE	malonyl CoA-acyl carrier protein transacylase	M25.6	P71019	['GO:0004314']	False	False	False	False
fabG		0.7672931095661014	Output		BSU15910	940090.0	P51831	ylpF	oxidoreductase	M25.6	P51831	['GO:0004316', 'GO:0051287', 'GO:0016616']	False	False	False	False
fabF		0.7565289475532018	Output		BSU11340	939803.0	O34340	yjaY	3-oxoacyl-[acyl-carrier-protein] synthase 2	M25.6	O34340	['GO:0004315']	False	False	False	False
pdhA		0.864905345409728	Output		BSU14580	936005.0	P21881	aceA	pyruvate dehydrogenase E1 component subunit alpha	Basal machinery	P21881	['GO:0004739']	False	False	False	False
fabL		0.7923357890564473	Output		BSU08650	939223.0	P71079	ygaA,yfhR	enoyl-[acyl-carrier-protein] reductase [NADPH] FabL	M67	P71079	['GO:0004318', 'GO:0141148', 'GO:0050661', 'GO:0016616']	False	False	False	False
yqaF		0.87334876132162	Output		BSU26340	937684.0	P45903		XRE family transcriptional regulator	M33	P45903	['GO:0003677']	False	False	False	False
dus1		0.864905345409728	Output		BSU00810		P37567	yacF,dusB		Basal machinery	P37567	['GO:0050660', 'GO:0000049', 'GO:0017150']	False	False	False	False
BSU_rRNA_19		0.864905345409728	Output		BSU_rRNA_19			rrnB-16S		Basal machinery		[]	False	False	False	False
pdhC		0.864905345409728	Output		BSU14600	936010.0	P21883	aceC	dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	Basal machinery	P21883	['GO:0004742', 'GO:0004149']	False	False	False	False
gpmI		0.7599281095520678	Output		BSU33910		P39773	pgm		M42	P39773	['GO:0030145', 'GO:0004619']	False	False	False	False
opuBA		0.8906340267796982	Output		BSU33730	936230.0	Q45460	proV	choline transport ATP-binding protein OpuBA	Intermodular	Q45460	['GO:0005524', 'GO:0016887']	False	False	False	False
hrcA	0.36787944117147864	0.7599281095520678	Middle	-0.3678794411714786	BSU25490	937843.0	P25499	yqeS,yqxE	heat-inducible transcription repressor HrcA	M101	P25499	['GO:0003677']	False	False	False	False
ansA		0.8338412263948374	Output		BSU23580	938722.0	P26900		L-asparaginase 1	M49	P26900	['GO:0004067']	False	False	False	False
cysE		0.864905345409728	Output		BSU00930	936831.0	Q06750	cysA	serine acetyltransferase	Basal machinery	Q06750	['GO:0009001']	False	False	False	False
arsB		0.708902960968761	Output		BSU25790	937800.0	P45946	yqcL	arsenite resistance protein ArsB	M44	P45946	['GO:0015104', 'GO:0015297', 'GO:0015105']	False	False	False	False
rpsD	0.3678794411714786	0.7599281095520678	Middle	-0.3678794411714786	BSU29660	937319.0	P21466		30S ribosomal protein S4	Basal machinery	P21466	['GO:0019843', 'GO:0003735']	False	False	False	False
yvcP	1.0	0.8980110831302884	Middle	1.0	BSU34720	936531.0	O06978	psdR	transcriptional regulator	M104	O06978	['GO:0000156', 'GO:0000976']	False	False	False	True
yvcQ		0.8980110831302884	Output		BSU34710	938024.0	O06979	psdS	sensor histidine kinase	M104	O06979	['GO:0005524', 'GO:0009927', 'GO:0000155']	False	False	True	True
mecA		0.864905345409728	Output		BSU11520	936406.0	P37958		adapter protein MecA 1	Basal machinery	P37958	['GO:0030674']	False	False	False	False
pssA		0.904010431181448	Output		BSU02270	938427.0	P39823	pss	CDP-diacylglycerol--serine O-phosphatidyltransferase	Basal machinery	P39823	['GO:0003882']	False	False	False	False
ydhF		0.81844104384699	Output		BSU05730	938019.0	O05497		hypothetical protein	Basal machinery	O05497	[]	False	False	False	False
rocR	0.49278411523451776	0.738491663615779	Middle	-0.3678794411714786	BSU40350	937769.0	P38022		arginine utilization regulatory protein RocR	M25.9	P38022	['GO:0005524', 'GO:0016887', 'GO:0000987', 'GO:0001216']	True	False	False	False
wapI		0.8129023484218202	Output		BSU39220		Q07836	yxxG		Intermodular	Q07836	[]	False	False	False	False
mtlA		0.8961156879132942	Output		BSU03981	938263.0	P42956		PTS system mannitol-specific EIICB component	M27	P42956	['GO:0016301', 'GO:0022872']	False	False	False	False
yvcD		0.864905345409728	Output		BSU34810	936542.0	O06968		TPR repeat-containing protein YvcD	Basal machinery	O06968	[]	False	False	False	False
mtlF		0.8961156879132942	Output		BSU03982	8303136.0	C0H3V2		mannitol-specific phosphotransferase enzyme IIA component	M27	C0H3V2	['GO:0016301', 'GO:0090563']	False	False	False	False
mtlD		0.8961156879132942	Output		BSU03990	939968.0	P42957	mtlB	mannitol-1-phosphate 5-dehydrogenase	M27	P42957	['GO:0008926']	False	False	False	False
ykoP		0.7609409816618903	Output		BSU13360	936444.0	O34495		hypothetical protein	Intermodular	O34495	[]	False	False	False	False
lutR	1.0	0.864905345409728	Middle		BSU34180		O07007	yvfI		M25.20	O07007	['GO:0003677', 'GO:0003700']	True	False	False	False
cspB		0.864905345409728	Output		BSU09100	936224.0	P32081	cspA	cold shock protein CspB	Basal machinery	P32081	['GO:0003677', 'GO:0003676']	False	False	False	False
yflI		0.7715012218920203	Output		BSU07670	936118.0	O34905		hypothetical protein	M29	O34905	[]	False	False	False	False
yflH		0.7715012218920203	Output		BSU07680	936129.0	O34306		hypothetical protein	M29	O34306	[]	False	False	False	False
lutA		0.6766581627761706	Output		BSU34050		O07020	yvfV		M25.20	O07020	['GO:0016491']	False	False	False	False
defA		0.864905345409728	Output		BSU15720		P94462	def,yloK		Basal machinery	P94462	['GO:0046872', 'GO:0042586']	False	False	False	False
lutB		0.6766581627761706	Output		BSU34040		O07021	yvfW		M25.20	O07021	['GO:0051539', 'GO:0004459', 'GO:0046872']	False	False	False	False
ywrC	0.3678794411714786	0.7599281095520678	Middle	-0.3678794411714786	BSU36110	936886.0	O05217	chrS	HTH-type transcriptional regulator YwrC	M23	O05217	['GO:0043565']	False	False	False	False
flgK		0.7160219352827747	Output		BSU35410	936736.0	P39810		flagellar hook-associated protein 1	Basal machinery	P39810	['GO:0005198']	False	False	False	False
topB		0.864905345409728	Output		BSU04260	938247.0	P96583		DNA topoisomerase 3	Basal machinery	P96583	['GO:0003677', 'GO:0003917', 'GO:0000287']	False	False	False	False
rsmB		0.864905345409728	Output		BSU15740	938106.0	P94464	yloM,sun	ribosomal RNA small subunit methyltransferase B	Basal machinery	P94464	['GO:0003723', 'GO:0008649']	False	False	False	False
minC		0.632773759111271	Output		BSU28000	937500.0	Q01463		septum site-determining protein MinC	Basal machinery	Q01463	[]	False	False	False	False
rpsF		0.6065799027029867	Output		BSU40910	937919.0	P21468		30S ribosomal protein S6	Basal machinery	P21468	['GO:0070181', 'GO:0003735']	False	False	False	False
ldh		0.87334876132162	Output		BSU03050	938348.0	P13714	lctE	L-lactate dehydrogenase	M111	P13714	['GO:0004459']	False	False	False	False
iscS1		0.864905345409728	Output		BSU27510		O34599	yrvO,iscS		Basal machinery	O34599	['GO:0031071', 'GO:0051536', 'GO:0046872']	False	False	False	False
yqdA		0.87334876132162	Output		BSU26330	937682.0	P54372	yqcS	hypothetical protein	M33	P54372	[]	False	False	False	False
gutA		0.87334876132162	Output		BSU06160		O34368	gutP,ydjD		M46	O34368	['GO:0015293']	False	False	False	False
gutB		0.87334876132162	Output		BSU06150	939495.0	Q06004		sorbitol dehydrogenase	M46	Q06004	['GO:0046526', 'GO:0003939', 'GO:0008270']	False	False	False	False
alsD		0.8807988341850541	Output		BSU36000	936857.0	Q5U803		alpha-acetolactate decarboxylase	M111	Q5U803	['GO:0047605']	False	False	False	False
cssS		0.8980110831302884	Output		BSU33020	935936.0	O32193	yvqB	sensor histidine kinase	M75	O32193	['GO:0005524', 'GO:0000155']	False	False	False	False
cssR	1.0	0.8980110831302884	Middle	1.0	BSU33010	938594.0	O32192		transcriptional regulatory protein CssR	M75	O32192	['GO:0000156', 'GO:0000976']	False	False	False	True
ylxX		0.8022303540511448	Output		BSU15260	936107.0	Q45544		hypothetical protein	Basal machinery	Q45544	[]	False	False	False	False
sufD		0.864905345409728	Output		BSU32700	938871.0	O32165	yurX	FeS cluster assembly protein SufD	Basal machinery	O32165	[]	False	False	False	False
mreB		0.632773759111271	Output		BSU28030	936759.0	Q01465		rod shape-determining protein MreB	Basal machinery	Q01465	['GO:0005524']	False	False	False	False
mreC		0.632773759111271	Output		BSU28020	937498.0	Q01466		cell shape-determining protein MreC	Basal machinery	Q01466	[]	False	False	False	False
fumC		0.8850477441372997	Output		BSU33040	938591.0	P07343	citG	fumarate hydratase class II	Basal machinery	P07343	['GO:0004333']	False	False	False	False
lmrA	0.3678794411714786	0.7599281095520678	Middle	-0.3678794411714786	BSU02680	938385.0	O34619	yccB	TetR family transcriptional regulator	M88	O34619	['GO:0003677']	False	False	False	False
sufS		0.864905345409728	Output		BSU32690	937108.0	O32164	csd,yurW	cysteine desulfurase	Basal machinery	O32164	['GO:0031071', 'GO:0030170']	False	False	False	False
alkA		0.8980110831302884	Output		BSU01800	938586.0	P37878		DNA-3-methyladenine glycosylase	M32	P37878	['GO:0032131', 'GO:0008725', 'GO:0043916', 'GO:0008534']	False	False	False	False
sufU		0.864905345409728	Output		BSU32680		O32163	iscU,yurV,nifU		Basal machinery	O32163	['GO:0051537', 'GO:0008198', 'GO:0016740']	False	False	False	False
mtnK		0.864905345409728	Output		BSU13560	939336.0	O31663	ykrT	methylthioribose kinase	Basal machinery	O31663	['GO:0005524', 'GO:0046522']	False	False	False	False
adk		0.864905345409728	Output		BSU01370	938508.0	P16304		adenylate kinase	Basal machinery	P16304	['GO:0004017', 'GO:0005524', 'GO:0004550', 'GO:0008270']	False	False	False	False
BSU_rRNA_20		0.864905345409728	Output		BSU_rRNA_20			rrnB-23S		Basal machinery		[]	False	False	False	False
BSU_rRNA_21		0.864905345409728	Output		BSU_rRNA_21			rrnB-5S		Basal machinery		[]	False	False	False	False
mtnX		0.864905345409728	Output		BSU13600	939331.0	O31667	ykrX	2-hydroxy-3-keto-5-methylthiopentenyl-1- phosphate phosphatase	Basal machinery	O31667	['GO:0043716', 'GO:0008253']	False	False	False	False
rnc		0.864905345409728	Output		BSU15930	936169.0	P51833	rncS	ribonuclease 3	Basal machinery	P51833	['GO:0003725', 'GO:0046872', 'GO:0004525']	False	False	False	False
ccdC		0.864905345409728	Output		BSU17950		P45710	yneJ,yoxI		Basal machinery	P45710	[]	False	False	False	False
opuBC		0.8906340267796982	Output		BSU33710	938475.0	Q45462	proX	choline-binding protein	Intermodular	Q45462	['GO:0022857']	False	False	False	False
opuBB		0.8906340267796982	Output		BSU33720	936225.0	Q45461	proW	choline transport system permease protein OpuBB	Intermodular	Q45461	[]	False	False	False	False
opuBD		0.8906340267796982	Output		BSU33700	936226.0	P39775	proZ	choline transport system permease protein OpuBD	Intermodular	P39775	[]	False	False	False	False
rpsJ		0.864905345409728	Output		BSU01150	936825.0	P21471	tetA	30S ribosomal protein S10	Basal machinery	P21471	['GO:0003735', 'GO:0000049']	False	False	False	False
ptsI		0.87334876132162	Output		BSU13910	939253.0	P08838		phosphoenolpyruvate-protein phosphotransferase	M92	P08838	['GO:0016301', 'GO:0046872', 'GO:0008965']	False	False	False	False
ptsH		0.87334876132162	Output		BSU13900	939259.0	P08877		phosphocarrier protein HPr	M92	P08877	[]	False	False	False	False
ychF		0.6065799027029867	Output		BSU40920		P37518	engD,yyaF		Basal machinery	P37518	['GO:0005524', 'GO:0016887', 'GO:0005525', 'GO:0046872', 'GO:0043023']	False	False	False	False
rpsH		0.864905345409728	Output		BSU01300	936328.0	P12879		30S ribosomal protein S8	Basal machinery	P12879	['GO:0019843', 'GO:0003735']	False	False	False	False
cadA		0.87334876132162	Output		BSU33490		O32219	copB,yvgW		M81	O32219	['GO:0005524', 'GO:0016887', 'GO:0015086', 'GO:0046872', 'GO:0008551', 'GO:0016463']	False	False	False	False
ptsG		0.87334876132162	Output		BSU13890	939255.0	P20166	ptsX,crr	PTS system glucose-specific EIICBA component	M92	P20166	['GO:0055056', 'GO:0016301', 'GO:0008982', 'GO:0090563']	False	False	False	False
galE		0.864905345409728	Output		BSU38860	937420.0	P55180		UDP-glucose 4-epimerase	Basal machinery	P55180	['GO:0003978', 'GO:0003974']	False	False	False	False
spoIIIE		0.864905345409728	Output		BSU16800	936503.0	P21458	ftsK	spore DNA translocase	Basal machinery	P21458	['GO:0005524', 'GO:0016887', 'GO:0003677', 'GO:0015616']	False	False	False	False
gamP		0.7599281095520678	Output		BSU02350		P39816	ybfS,yzfA		M118	P39816	['GO:0055056', 'GO:0016301', 'GO:0103111', 'GO:0008982', 'GO:0090563']	False	False	False	False
dppA		0.7600870337950387	Output		BSU12920	936727.0	P26902	dciAA	D-aminopeptidase	Basal machinery	P26902	['GO:0004177', 'GO:0046872', 'GO:0008237']	False	False	False	False
dppB		0.7600870337950387	Output		BSU12930	939881.0	P26903	dciAB	dipeptide transport system permease protein DppB	Basal machinery	P26903	['GO:0015640']	False	False	False	False
dppD		0.7600870337950387	Output		BSU12950	938628.0	P26905	dciAD	dipeptide transport ATP-binding protein DppD	Basal machinery	P26905	['GO:0005524', 'GO:0016887', 'GO:0022857']	False	False	False	False
dppE		0.7600870337950387	Output		BSU12960	938099.0	P26906	dciAE	dipeptide ABC transporter substrate-binding protein	Basal machinery	P26906	['GO:1904680']	False	False	False	False
yotC		0.7704518236671524	Output		BSU19930	940094.0	O34702	yokC	hypothetical protein	M11	O34702	[]	False	False	False	False
gamA		0.7599281095520678	Output		BSU02360		O31458	nagBB,ybfT		M118	O31458	['GO:0004342', 'GO:0042802']	False	False	False	False
thrZ		0.864905345409728	Output		BSU37560	937135.0	P18256	thrS2	threonine--tRNA ligase 2	Basal machinery	P18256	['GO:0005524', 'GO:0140096', 'GO:0046872', 'GO:0004829', 'GO:0016740', 'GO:0000049']	False	False	False	False
capC		0.8005876869739585	Output		BSU35890		P96737	ywtA,pgsC		Basal machinery	P96737	[]	False	False	False	False
pstB2		0.8717025541382413	Output		BSU24960		P46341	yzmE,pstBA,yqgJ		Basal machinery	P46341	['GO:0005524', 'GO:0016887', 'GO:0015415']	False	False	False	False
dppC		0.7600870337950387	Output		BSU12940	938038.0	P26904	dciAC	dipeptide transport system permease protein DppC	Basal machinery	P26904	['GO:0022857']	False	False	False	False
liaG		0.8980110831302884	Output		BSU33110	938471.0	O32200	yvqG	protein LiaG	M87	O32200	[]	False	False	False	False
nadE		0.8982743739025171	Output		BSU03130	938339.0	P08164	outB	NH(3)-dependent NAD(+) synthetase	Basal machinery	P08164	['GO:0005524', 'GO:0004359', 'GO:0046872', 'GO:0003952', 'GO:0008795']	False	False	False	False
proI		0.864905345409728	Output		BSU23800	938697.0	P54552	yqjO	pyrroline-5-carboxylate reductase 2	Basal machinery	P54552	['GO:0004735']	False	False	False	False
proH		0.864905345409728	Output		BSU18480	940035.0	P0CI77	proC,yoxE	pyrroline-5-carboxylate reductase 1	Basal machinery	P0CI77	['GO:0004735']	False	False	False	False
psd		0.904010431181448	Output		BSU02290	938431.0	P39822		phosphatidylserine decarboxylase proenzyme	Basal machinery	P39822	['GO:0004609']	False	False	False	False
proB		0.864905345409728	Output		BSU13120	936790.0	P39820		glutamate 5-kinase 1	Basal machinery	P39820	['GO:0005524', 'GO:0004349', 'GO:0003723']	False	False	False	False
proA		0.864905345409728	Output		BSU13130	936166.0	P39821		gamma-glutamyl phosphate reductase	Basal machinery	P39821	['GO:0004350', 'GO:0050661']	False	False	False	False
new_1399409_1400187		0.7609409816618903	Output		new_1399409_1400187			S477		Intermodular		[]	False	False	False	False
trpP		0.864905345409728	Output		BSU10010	936290.0	O07515		tryptophan transport protein	Basal machinery	O07515	[]	False	False	False	False
gbsB		0.87334876132162	Output		BSU31050	938832.0	P71017		alcohol dehydrogenase	M25.13	P71017	['GO:0004022', 'GO:0046872']	False	False	False	False
murB		0.8022303540511448	Output		BSU15230	939804.0	P18579	ylxC	UDP-N-acetylenolpyruvoylglucosamine reductase	Basal machinery	P18579	['GO:0071949', 'GO:0050660', 'GO:0008762']	False	False	False	False
gyrA		0.864905345409728	Output		BSU00070	940002.0	P05653	cafB,nalA	DNA gyrase subunit A	Basal machinery	P05653	['GO:0005524', 'GO:0003677', 'GO:0034335']	False	False	False	False
murG		0.8022303540511448	Output		BSU15220	935929.0	P37585		UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	Basal machinery	P37585	['GO:0016757', 'GO:0051991', 'GO:0050511']	False	False	False	False
ydjE		0.87334876132162	Output		BSU06170	939494.0	O34768	fruC	sugar kinase YdjE	M46	O34768	['GO:0016301']	False	False	False	False
pbpF		0.8421982178854338	Output		BSU10110	939766.0	P38050	ponA	penicillin-binding protein 1F	Basal machinery	P38050	['GO:0008658', 'GO:0008955', 'GO:0009002']	False	False	False	False
ywhA		0.864905345409728	Output		BSU37550	937081.0	P70993		HTH-type transcriptional regulator YwhA	Basal machinery	P70993	['GO:0003677', 'GO:0003700']	True	False	False	False
yaaA		0.864905345409728	Output		BSU00030	939444.0	P05650		hypothetical protein	Basal machinery	P05650	['GO:0003723']	False	False	False	False
liaI		0.8980110831302884	Output		BSU33130	935958.0	O32202	yvqI	protein LiaI	M87	O32202	[]	False	False	False	False
ribT		0.864905345409728	Output		BSU23240		P17622	ypzK		Basal machinery	P17622	['GO:0016747']	False	False	False	False
ribH		0.864905345409728	Output		BSU23250	938949.0	P11998		6,7-dimethyl-8-ribityllumazine synthase	Basal machinery	P11998	['GO:0000906']	False	False	False	False
xynA		0.864905345409728	Output		BSU18840	939861.0	P18429		endo-1,4-beta-xylanase A	Basal machinery	P18429	['GO:0031176']	False	False	False	False
ykuN		0.7868893759505592	Output		BSU14150	939194.0	O34737		flavodoxin	Intermodular	O34737	['GO:0010181', 'GO:0016651']	False	False	False	False
ribE		0.864905345409728	Output		BSU23270	938947.0	P16440	ribB	riboflavin synthase	Basal machinery	P16440	['GO:0004746']	False	False	False	False
ribD		0.864905345409728	Output		BSU23280	938945.0	P17618	ribG	riboflavin biosynthesis protein RibD	Basal machinery	P17618	['GO:0008703', 'GO:0008835', 'GO:0050661', 'GO:0008270']	False	False	False	False
sufB		0.864905345409728	Output		BSU32670	936706.0	O32162		FeS cluster assembly protein SufB	Basal machinery	O32162	[]	False	False	False	False
yvoD		0.864905345409728	Output		BSU34980	936603.0	O34382		membrane protein	Basal machinery	O34382	[]	False	False	False	False
obg		0.864905345409728	Output		BSU27920		P20964	obgE		Basal machinery	P20964	['GO:0005525', 'GO:0003924', 'GO:0000287']	False	False	False	False
yvoF		0.864905345409728	Output		BSU34960	936620.0	O34993		acetyltransferase YvoF	Basal machinery	O34993	['GO:0016746']	False	False	False	False
efeU		0.8672209146599779	Output		BSU38280	938520.0	P39595	ywbL	ferrous iron permease EfeU	Basal machinery	P39595	['GO:0015093']	False	False	False	False
capA		0.8005876869739585	Output		BSU35880		P96738	pgsA,ywtB		Basal machinery	P96738	[]	False	False	False	False
pheS		0.864905345409728	Output		BSU28640	937987.0	P17921		phenylalanine--tRNA ligase alpha subunit	Basal machinery	P17921	['GO:0005524', 'GO:0140096', 'GO:0000287', 'GO:0004826', 'GO:0016740', 'GO:0000049']	False	False	False	False
map		0.864905345409728	Output		BSU01380		P19994	mapA		Basal machinery	P19994	['GO:0004239', 'GO:0046872', 'GO:0070006']	False	False	False	False
efeM		0.8672209146599779	Output		BSU38270	937322.0	P39596	ywbM	iron uptake system component EfeM	Basal machinery	P39596	['GO:0046872']	False	False	False	False
yabE		0.864905345409728	Output		BSU00400	936891.0	P37546		hypothetical protein	Basal machinery	P37546	['GO:0004553']	False	False	False	False
pheT		0.864905345409728	Output		BSU28630	937445.0	P17922		phenylalanine--tRNA ligase beta subunit	Basal machinery	P17922	['GO:0005524', 'GO:0140096', 'GO:0000287', 'GO:0004826', 'GO:0016740', 'GO:0000049']	False	False	False	False
yfhQ		0.8626287845277338	Output		BSU08630	939222.0	O31584	mutY	A/G-specific adenine glycosylase YfhQ	M67	O31584	['GO:0051539', 'GO:0034039', 'GO:0035485', 'GO:0046872', 'GO:0032357', 'GO:0000701']	False	False	False	False
pyrK		0.864905345409728	Output		BSU15530	936854.0	P25983	pyrDII,pyrDB,ylxD,pyrZ	dihydroorotate dehydrogenase B	M90	P25983	['GO:0051537', 'GO:0009055', 'GO:0050660', 'GO:0046872', 'GO:0016491']	False	False	False	False
yueC		0.8005876869739585	Output		BSU31850	936550.0	O32100		hypothetical protein	Basal machinery	O32100	[]	False	False	False	False
yueB		0.8005876869739585	Output		BSU31860	936567.0	O32101		bacteriophage SPP1 adsorption protein YueB	Basal machinery	O32101	[]	False	False	False	False
htpG		0.864905345409728	Output		BSU39820	937631.0	P46208	yxbB	chaperone protein HtpG	Basal machinery	P46208	['GO:0005524', 'GO:0016887', 'GO:0140662', 'GO:0051082']	False	False	False	False
rnjA		0.864905345409728	Output		BSU14530	939483.0	Q45493	ykqC	ribonuclease J 1	Basal machinery	Q45493	['GO:0004534', 'GO:0042802', 'GO:0003723', 'GO:0004521', 'GO:0008270']	False	False	False	False
catD		0.7721587172545267	Output		BSU08230	939204.0	P54720	yfiD	oxidoreductase	M43	P54720	['GO:0016491']	False	False	False	False
catE		0.7721587172545267	Output		BSU08240	936164.0	P54721	yfiE	catechol-2,3-dioxygenase	M43	P54721	['GO:0018577', 'GO:0008198']	False	False	False	False
opuD		0.8982743739025171	Output		BSU30070	937986.0	P54417	ytfQ	glycine betaine transporter OpuD	Basal machinery	P54417	['GO:0022857']	False	False	False	False
BSU_CDS_3119273		0.7599281095520678	Output		BSU_CDS_3119273			ytrG		M37		[]	False	False	False	False
flgM		0.7160219352827747	Output		BSU35430	936739.0	P39809		negative regulator of flagellin synthesis	Basal machinery	P39809	['GO:0016989']	True	False	False	False
feuC		0.801598809265715	Output		BSU01610	938893.0	P40411		iron-uptake system permease protein FeuC	M119	P40411	['GO:0022857']	False	False	False	False
pabC		0.864905345409728	Output		BSU00760	936944.0	P28821		aminodeoxychorismate lyase	Basal machinery	P28821	['GO:0008696', 'GO:0030170']	False	False	False	False
pabB		0.864905345409728	Output		BSU00740	936926.0	P28820	pab	para-aminobenzoate synthase component 1	Basal machinery	P28820	['GO:0046820', 'GO:0000287']	False	False	False	False
pabA		0.864905345409728	Output		BSU00750	936441.0	P28819	trpG	para-aminobenzoate/anthranilate synthase glutamine amidotransferase component II	Basal machinery	P28819	['GO:0046820', 'GO:0004049']	False	False	False	False
pyrF		0.864905345409728	Output		BSU15550	935960.0	P25971		orotidine 5'-phosphate decarboxylase	M90	P25971	['GO:0004590']	False	False	False	False
amhX		0.7600870337950387	Output		BSU03010	938351.0	P54983		amidohydrolase AmhX	Basal machinery	P54983	['GO:0016787']	False	False	False	False
comGD		0.8293286099783234	Output		BSU24700	938531.0	P25956	comG4	ComG operon protein 4	Basal machinery	P25956	[]	False	False	False	False
ymaB		0.8391285266705273	Output		BSU17400	939453.0	P50619		hypothetical protein	Intermodular	P50619	[]	False	False	False	False
ywrA		0.7599281095520678	Output		BSU36130	936879.0	O05215		transporter	M23	O05215	['GO:0015109']	False	False	False	False
tetB		0.864905345409728	Output		BSU40770	937890.0	P23054	tet	tetracycline resistance protein	Basal machinery	P23054	['GO:0015297', 'GO:0022857']	False	False	False	False
rplX		0.864905345409728	Output		BSU01270	936799.0	P0CI78		50S ribosomal protein L24	Basal machinery	P0CI78	['GO:0003677', 'GO:0019843', 'GO:0003735']	False	False	False	False
pyrC		0.864905345409728	Output		BSU15500	937095.0	P25995		dihydroorotase	M90	P25995	['GO:0004038', 'GO:0004151', 'GO:0008270']	False	False	False	False
lysS		0.864905345409728	Output		BSU00820	936911.0	P37477		lysine--tRNA ligase	Basal machinery	P37477	['GO:0005524', 'GO:0140096', 'GO:0004824', 'GO:0000287', 'GO:0016740', 'GO:0000049']	False	False	False	False
kapB		0.6354222358661017	Output		BSU31460	938848.0	Q08429		kinase-associated lipoprotein B	Basal machinery	Q08429	[]	False	False	False	False
trmFO		0.7600870337950387	Output		BSU16130		P39815	gid,ylyC		Basal machinery	P39815	['GO:0050660', 'GO:0047151']	False	False	False	False
rnjB		0.864905345409728	Output		BSU16780	938463.0	O31760	ymfA	ribonuclease J 2	Basal machinery	O31760	['GO:0004534', 'GO:0003723', 'GO:0004521', 'GO:0008270']	False	False	False	False
tadA		0.864905345409728	Output		BSU00180	937989.0	P21335	yaaJ	tRNA-specific adenosine deaminase	Basal machinery	P21335	['GO:0052717', 'GO:0008270']	False	False	False	False
sdhC		0.864905345409728	Output		BSU28450	937458.0	P08064		succinate dehydrogenase cytochrome b558 subunit	Basal machinery	P08064	['GO:0046872']	False	False	False	False
xpt		0.8338412263948374	Output		BSU22070	939064.0	P42085		xanthine phosphoribosyltransferase	M26	P42085	['GO:0000310']	False	False	False	False
rlmN		0.864905345409728	Output		BSU15750		O34617	yloN		Basal machinery	O34617	['GO:0051539', 'GO:0046872', 'GO:0070040', 'GO:0019843', 'GO:0002935', 'GO:0000049']	False	False	False	False
yhdF		0.8489718858083778	Output		BSU09450	939749.0	O07575		oxidoreductase	M94	O07575	['GO:0016614']	False	False	False	False
mtrB		0.864905345409728	Output		BSU22770	938996.0	A3F3E0		transcription attenuation protein MtrB	M80	A3F3E0	['GO:0003723']	False	False	False	False
yhdK		0.8980110831302884	Output		BSU09500	936268.0	O07580		anti-sigma-M factor YhdK	Basal machinery	O07580	[]	False	False	False	False
rplR		0.864905345409728	Output		BSU01320	936785.0	P46899		50S ribosomal protein L18	Basal machinery	P46899	['GO:0008097', 'GO:0003735']	False	False	False	False
fliW		0.7160219352827747	Output		BSU35380		P96503	yviF		Basal machinery	P96503	[]	False	False	False	False
fmt		0.864905345409728	Output		BSU15730	936571.0	P94463	yloL	methionyl-tRNA formyltransferase	Basal machinery	P94463	['GO:0004479']	False	False	False	False
infA		0.864905345409728	Output		BSU01390	938924.0	P20458		translation initiation factor IF-1	Basal machinery	P20458	['GO:0043022', 'GO:0019843', 'GO:0003743']	False	False	False	False
yhdL		0.8980110831302884	Output		BSU09510	939753.0	O07581		anti-sigma-M factor YhdL	Basal machinery	O07581	[]	False	False	False	False
yukE		0.8005876869739585	Output		BSU31910	936578.0	C0SP85		hypothetical protein	Basal machinery	C0SP85	[]	False	False	False	False
yukC		0.8005876869739585	Output		BSU31890	936572.0	P71070		hypothetical protein	Basal machinery	P71070	[]	False	False	False	False
