Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
flgI		0.8039783804841718	Output		b1080	947534	P0A6S3	fla,FIX,flaM,JW1067	flagellar P-ring protein FlgI	Basal machinery	P0A6S3	['GO:0005198']	False	False	False	False
flgH		0.8039783804841718	Output		b1079	946996	P0A6S0	FVIII,fla,flaY,JW5153	flagellar L-ring protein FlgH; basal-body outer-membrane L (lipopolysaccharide layer) ring protein	Basal machinery	P0A6S0	['GO:0003774']	False	False	False	False
flgN		0.5771612420766646	Output		b1070	945634	P43533	JW1057	flagellar biosynthesis protein FlgN	M37.1	P43533	[]	False	False	False	False
flgM		0.5732686870583943	Output		b1071	946684	P0AEM4	JW1058	anti-sigma factor for FliA (&sigma;<sup>28</sup>)	M37.1	P0AEM4	['GO:0016989']	True	False	False	False
fliH		0.6339959290669603	Output		b1940	946456	P31068	AII.3,BIII,JW1924,fla	flagellar biosynthesis protein FliH	Intermodular	P31068	['GO:0003774']	False	False	False	False
alaS	0.3678794411714786	0.3678794411714786	Middle	-0.3678794411714786	b2697	947175	P00957	lovB,JW2667	alanyl-tRNA synthetase	Basal machinery	P00957	['GO:0004813', 'GO:0002161', 'GO:0005524', 'GO:0001217', 'GO:0042802', 'GO:0141207', 'GO:0042803', 'GO:0002196', 'GO:0000049', 'GO:0008270']	True	False	False	False
yqhC	1.0		Input		b3010	947491	Q46855	JW5849	YqhC DNA-binding transcriptional activator	M4	Q46855	['GO:0000987', 'GO:0001216']	True	False	False	False
yqhD		0.8615350159788918	Output		b3011	947493	Q46856	JW2978	NADPH-dependent aldehyde reductase	M4	Q46856	['GO:0008106', 'GO:0018455', 'GO:1990362', 'GO:0042802', 'GO:1990002', 'GO:0008270']	False	False	False	False
dkgA		0.8328415298218137	Output		b3012	947495	Q46857	yqhE,JW5499	methylglyoxal reductase/isobutyraldehyde reductase/&beta;-keto ester reductase/2,5-diketo-D-gluconate reductase	M4	Q46857	['GO:0050580', 'GO:0008106', 'GO:0004032', 'GO:0016616']	False	False	False	False
yoeB	0.5409195515960908	0.7971533000878236	Middle	-0.45145935210560023	b4539	1450274	P69348	JW5331	toxin of the YoeB-YefM toxin-antitoxin pair	M7	P69348	['GO:0004519', 'GO:0042803', 'GO:0043024', 'GO:0003723', 'GO:0004521', 'GO:0016892']	False	False	False	False
YefM-YoeB	0.33221414476344835	0.8145451837986377	Middle	-0.45145935210560023						M7		[]	False	False	False	False
rcnR	0.3678794411714786	0.80756393550158	Middle	-0.3678794411714786	b2105	947114	P64530	JW2092,yohL	RcnR DNA-binding transcriptional repressor	M22	P64530	['GO:0001217', 'GO:0046872', 'GO:0000976']	True	False	False	False
rcnB		0.80756393550158	Output		b2107	949080	P64534	JW5346,yohN	periplasmic protein involved in nickel/cobalt efflux	M22	P64534	['GO:0005507']	False	False	False	False
rcnA		0.80756393550158	Output		b2106	949078	P76425	yohM,JW2093	Ni<sup>2+</sup> / Co<sup>2+</sup> efflux transporter	M22	P76425	['GO:0015099']	False	False	False	False
dicA	1.0		Input		b1570	946241	P06966	JW1562	DicA DNA-binding transcriptional dual regulator	M11	P06966	['GO:0003677']	False	False	False	False
ydfE		1.0	Output		b1577	946113	Q47138	JW1568	Qin prophage; predicted protein	M11	Q47138	[]	False	False	False	False
ydfD		1.0	Output		b1576	946102	P29010	JW1567	Qin prophage; predicted protein	M11	P29010	[]	False	False	False	False
dicB		1.0	Output		b1575	946110	P09557	JW1566	Qin prophage; cell division inhibition protein	M11	P09557	[]	False	False	False	False
dicC		0.8615350159788918	Output		b1569	946120	P06965	JW1561	Qin prophage; DNA-binding transcriptional regulator for DicB	M11	P06965	['GO:0003677']	False	False	False	False
insD7		1.0	Output		ECOK12F020			ybhB,yuaI		M11		[]	False	False	False	False
ydfW		0.8615350159788918	Output		b1567		P76164	intK,JW1559	Qin prophage; predicted protein	M11	P76164	[]	False	False	False	False
intQ		1.0	Output		b1579	946130	P76168	JW1571	Qin prophage; predicted defective integrase	M11	P76168	['GO:0003677', 'GO:0009009']	False	False	False	False
ydfX		0.8615350159788918	Output		b1568	946112	P76165	JW1560	Qin prophage; predicted protein	M11	P76165	[]	False	False	False	False
hcaD		0.4400226580871991	Output		b2542	945427	P77650	phdA,hcaA4,JW2526,yfhY	3-phenylpropionate dioxygenase, predicted ferredoxin reductase subunit	M37.3	P77650	['GO:0008695', 'GO:0008860', 'GO:0016651']	False	False	False	False
hcaE		0.4400226580871991	Output		b2538	946998	P0ABR5	digA,JW2522,hcaA,phdC1,yfhU,hcaA1	3-phenylpropionate dioxygenase, &alpha; subunit	M37.3	P0ABR5	['GO:0051537', 'GO:0008695', 'GO:0005506']	False	False	False	False
hcaF		0.4400226580871991	Output		b2539	946997	Q47140	hcaB,yfhV,JW2523,digB,phdC2,hcaA2	3-phenylpropionate dioxygenase, &beta; subunit	M37.3	Q47140	['GO:0008695']	False	False	False	False
hcaB		0.4400226580871991	Output		b2541	945346	P0CI31	JW2525,yfhX,phdD	2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase	M37.3	P0CI31	['GO:0018498']	False	False	False	False
hcaC		0.4400226580871991	Output		b2540	947015	P0ABW0	phdB,hcaA3,yfhW,JW2524	3-phenylpropionate dioxygenase, predicted ferredoxin subunit	M37.3	P0ABW0	['GO:0051537', 'GO:0008695', 'GO:0051536', 'GO:0046872']	False	False	False	False
leuD		0.7619867803416954	Output		b0071	945642	P30126	JW0070	LeuD	M37.1	P30126	['GO:0003861']	False	False	False	False
bglJ	0.864118676128419	0.7125230427881749	Middle	0.8994705407059398	b4366	948889	P39404	yjjR,JW5955	BglJ DNA-binding transcriptional regulator	M37.1	P39404	['GO:0003677', 'GO:0003700']	True	False	False	False
leuC		0.7619867803416954	Output		b0072	945076	P0A6A6	JW0071	LeuC	M37.1	P0A6A6	['GO:0003861', 'GO:0051539', 'GO:0046872']	False	False	False	False
leuL		0.7619867803416954	Output		b0075	946072	P0AD79	JW0074,leuLP	leu operon leader peptide	M37.1	P0AD79	[]	False	False	False	False
b1954	0.8180593571246614	0.7648338651995488	Middle	-0.6965491697183361	b1954			dsrA		M37.1		[]	False	False	False	False
yjjQ	0.8950651248994866	0.7125230427881749	Middle	-0.9584102662789903	b4365	948896	P0ADD7	JW4329	predicted DNA-binding transcriptional regulator	M37.1	P0ADD7	['GO:0003677']	False	False	False	False
leuB		0.7619867803416954	Output		b0073	944798	P30125	JW5807	LeuB	M37.1	P30125	['GO:0003862', 'GO:0000287', 'GO:0030145', 'GO:0046872', 'GO:0051287']	False	False	False	False
leuA		0.7619867803416954	Output		b0074	947465	P09151	JW0073	2-isopropylmalate synthase	M37.1	P09151	['GO:0003852', 'GO:0003985', 'GO:0030145']	False	False	False	False
rbsDACBKR		0.7914898874314855	Output							M37.1		[]	False	False	False	False
creB	1.0	0.8227577202341186	Middle		b4398	948922	P08368	JW4361,yjjE	CreB transcriptional regulator	M37.8	P08368	['GO:0000987', 'GO:0042802', 'GO:0000156', 'GO:0000976']	False	False	False	True
talA		0.8326820735888671	Output		b2464	947006	P0A867	JW2448	transaldolase A	M37.8	P0A867	['GO:0004801']	False	False	False	False
creD		0.64015275967639	Output		b4400	948868	P08369	cet,JW4363	predicted inner membrane protein	M37.8	P08369	[]	False	False	False	False
b4698	0.7427311238347801	0.8599615502513792	Middle	0.862515400161147	b4698			mgrR		M37.1		[]	False	False	False	False
eptB		0.8600806064383537	Output		b3546	948068	P37661	yhjW,JW5660	phosphoethanolamine transferase EptB	Intermodular	P37661	['GO:0043838']	False	False	False	False
iscR	0.3678794411714784	0.7709008328403923	Middle	-0.3678794411714786	b2531	945279	P0AGK8	yfhP,JW2515	IscR DNA-binding transcriptional dual regulator	M37.15	P0AGK8	['GO:0051537', 'GO:0003700', 'GO:0003690', 'GO:0042802', 'GO:0005506']	True	False	False	False
flhDC		0.7706852984253307	Output							Intermodular		[]	False	False	False	False
b4456	1.0	0.8599615502513792	Middle		b4456			glmZ		M58		[]	False	False	False	False
glmUS		0.8692562027909404	Output							M58		[]	False	False	False	False
nuoABCEFGHIJKLMN		0.5597734275172336	Output							M37.49		[]	False	False	False	False
sdhCDAB-sucABCD		0.5597734275172336	Output							M37.49		[]	False	False	False	False
cysE		0.6874102887717639	Output		b3607	948126	P0A9D4	JW3582	serine acetyltransferase monomer	Intermodular	P0A9D4	['GO:0009001']	False	False	False	False
uof-fur		0.5597734275172336	Output							M37.49		[]	False	False	False	False
shiA		0.8275947577877627	Output		b1981	946495	P76350	yeeM,JW1962	shikimate:H<sup>+</sup> symporter	M37.49	P76350	['GO:0015530', 'GO:0015293']	False	False	False	False
msrB		0.8008394070284818	Output		b1778	947188	P0A746	JW1767,yeaA	methionine sulfoxide reductase B	M37.49	P0A746	['GO:0005506', 'GO:0033745', 'GO:0033743', 'GO:0008270']	False	False	False	False
erpA		0.6599215296304739	Output		b0156	944857	P0ACC3	yadR,JW0152	essential respiratory protein A	Intermodular	P0ACC3	['GO:0051537', 'GO:0051539', 'GO:0005506']	False	False	False	False
iscRSUA		0.5597734275172336	Output							M37.49		[]	False	False	False	False
pqiB		0.8202232518740625	Output		b0951	945653	P43671	JW0934,pqi5B	paraquat-inducible protein B	M37.1	P43671	['GO:0042802']	False	False	False	False
xseA		0.8284843250980398	Output		b2509	946988	P04994	JW2493	exonuclease VII, large subunit	M37.1	P04994	['GO:0003677', 'GO:0008855']	False	False	False	False
pqiA		0.8202232518740625	Output		b0950	944999	P0AFL9	JW0933,pqi5A	paraquat-inducible protein A	M37.1	P0AFL9	[]	False	False	False	False
lacA		0.7091670999463207	Output		b0342	945674	P07464	JW0333	galactoside O-acetyltransferase monomer	Intermodular	P07464	['GO:0008870', 'GO:0042802']	False	False	False	False
fpr		0.6513745184694923	Output		b3924	948414	P28861	JW3895,mvrA	flavodoxin NADP<sup>+</sup> reductase	M37.1	P28861	['GO:0071949', 'GO:0004324']	False	False	False	False
lacY		0.7091670999463207	Output		b0343	949083	P02920	JW0334	lactose / melibiose:H<sup>+</sup> symporter LacY	Intermodular	P02920	['GO:0005351', 'GO:0030395', 'GO:0015528']	False	False	False	False
lacZ		0.7091670999463207	Output		b0344	945006	P00722	JW0335	&beta;-galactosidase monomer	Intermodular	P00722	['GO:0031420', 'GO:0004565', 'GO:0030246', 'GO:0042802', 'GO:0000287']	False	False	False	False
mlaD		0.8736787706520693	Output		b3193	947712	P64604	JW3160,yrbD	MlaD	M37.1	P64604	['GO:0005543', 'GO:0120014']	False	False	False	False
ymbA		0.8202232518740625	Output		b0952		P0AB10	pqiC,JW5127	conserved protein	M37.1	P0AB10	['GO:0042802']	False	False	False	False
mlaE		0.8736787706520693	Output		b3194	947732	P64606	JW3161,yrbE	MlaE	M37.1	P64606	['GO:0120014', 'GO:0005548']	False	False	False	False
mlaF		0.8736787706520693	Output		b3195	947729	P63386	JW3162,yrbF	MlaF	M37.1	P63386	['GO:0005524', 'GO:0016887', 'GO:0120014']	False	False	False	False
mlaB		0.8736787706520693	Output		b3191	947954	P64602	JW5535,yrbB	MlaB	M37.1	P64602	['GO:0120014']	False	False	False	False
mlaC		0.8736787706520693	Output		b3192	947710	P0ADV7	JW3159,yrbC	MlaC	M37.1	P0ADV7	[]	False	False	False	False
ecpR	0.8844206601475463	1.0	Middle	1.0	b0294	944966	P71301	ykgK,matA,JW5031	MatA DNA-binding transcriptional dual regulator	M37.1	P71301	['GO:0003677']	False	False	False	False
ecpA		1.0	Output		b0293	948759	P0AAA3	matB,yagZ,JW0287	<i>E. coli</i> common pilus - major subunit; cryptic	M37.1	P0AAA3	[]	False	False	False	False
yefM	0.4606069686118577	0.7971533000878236	Middle	-0.5400002216519691	b2017	946542	P69346	JW5835	YefM antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor	M7	P69346	['GO:0003700', 'GO:0042803', 'GO:0043565', 'GO:0015643']	True	False	False	False
comR	1.0	0.877043843223608	Middle		b1111		P75952	ycfQ,JW5159	ComR DNA-binding transcriptional repressor	M25	P75952	['GO:0003677', 'GO:0003700', 'GO:0000976']	True	False	False	False
bhsA		0.8804527198064155	Output		b1112	945492	P0AB40	JW1098,comC,ycfR	outer membrane protein involved in copper permeability, stress resistance and biofilm formation	M25	P0AB40	[]	False	False	False	False
pepA	0.3678794411714786	0.80756393550158	Middle	-0.3678794411714786	b4260	948791	P68767	JW4217,carP,xerB	aminopeptidase A/I	M37.28	P68767	['GO:0004177', 'GO:0003677', 'GO:0030145', 'GO:0070006', 'GO:0001073']	True	False	False	False
mutS		0.7687786191322356	Output		b2733	947206	P23909	JW2703,fdv	MutS	M37.53	P23909	['GO:0032136', 'GO:0043531', 'GO:0005524', 'GO:0016887', 'GO:0140664', 'GO:0003684', 'GO:0008301', 'GO:0042802', 'GO:0030983']	False	False	False	False
mnmG		0.786794226725878	Output		b3741	948248	P0A6U3	trmF,JW3719,gidA	protein involved in modification of U34 in tRNA	M37.9	P0A6U3	['GO:0050660', 'GO:0042803']	False	False	False	False
codB		0.8171099119602496	Output		b0336	944994	P0AA82	JW0327	cytosine transporter	M37.9	P0AA82	['GO:0015209']	False	False	False	False
codA		0.8171099119602496	Output		b0337	944996	P25524	JW0328		M37.9	P25524	['GO:0004131', 'GO:0008198', 'GO:0042802', 'GO:0035888', 'GO:0008270']	False	False	False	False
mioC		0.7846060541864258	Output		b3742	948249	P03817	JW3720,yieB	flavoprotein involved in biotin synthesis	Intermodular	P03817	['GO:0010181']	False	False	False	False
ydcS		0.8064205330706952	Output		b1440	946005	P76108	JW1435	YdcS	M37.9	P76108	['GO:0016746', 'GO:0019808']	False	False	False	False
patD		0.8064205330706952	Output		b1444	945876	P77674	JW1439,prr,dcW	&gamma;-aminobutyraldehyde dehydrogenase	M37.9	P77674	['GO:0004029', 'GO:0019145', 'GO:0042802', 'GO:0051287']	False	False	False	False
serA		0.8417588288881036	Output		b2913	945258	P0A9T0	JW2880		M37.9	P0A9T0	['GO:0047545', 'GO:0042802', 'GO:0070403', 'GO:0070404', 'GO:0004617', 'GO:0070905']	False	False	False	False
ydcV		0.8064205330706952	Output		b1443	945903	P0AFR9	JW1438	YdcV	M37.9	P0AFR9	[]	False	False	False	False
feaR	1.0	0.8650635764373245	Middle		b1384	945941	Q47129	maoB,maoR,JW1379,ydbM	FeaR DNA-binding transcriptional activator	M37.9	Q47129	['GO:0000987', 'GO:0003700']	True	False	False	False
ydcU		0.8064205330706952	Output		b1442	945976	P77156	JW1437	YdcU	M37.9	P77156	[]	False	False	False	False
asnC		0.8138597271594334	Output		b3743	948259	P0ACI6	JW3721	AsnC	M37.9	P0ACI6	['GO:0003700', 'GO:0042802', 'GO:0043565']	True	False	False	False
ydcT		0.8064205330706952	Output		b1441	946007	P77795	JW1436	YdcT	M37.9	P77795	['GO:0005524', 'GO:0016887', 'GO:0022857']	False	False	False	False
kdgR	1.0		Input		b1827	946129	P76268	yebP,JW1816	KdgR DNA-binding transcriptional repressor	M45	P76268	['GO:0003677', 'GO:0003700']	True	False	False	False
eda		0.8307951880294904	Output		b1850	946367	P0A955	hga,JW1839,kdgA	Eda	M45	P0A955	['GO:0106009', 'GO:0008700', 'GO:0008675', 'GO:0016832', 'GO:0042802', 'GO:0008948', 'GO:0016833']	False	False	False	False
acrR	0.7623460686513527	0.3678794411714786	Middle	-0.3678794411714786	b0464	945516	P0ACS9	JW0453,ybaH	AcrR DNA-binding transcriptional repressor	M37.1	P0ACS9	['GO:0003700', 'GO:0043565', 'GO:0015643', 'GO:0000976']	True	False	False	False
ttdR	1.0	1.0	Middle	1.0	b3060	947562	P45463	JW3032,ygiP	Dan	M24	P45463	['GO:0001216', 'GO:0003700', 'GO:0043565']	True	False	False	False
ttdA		1.0	Output		b3061	947565	P05847	ygjA,JW3033	L-tartrate dehydratase, &alpha; subunit	M24	P05847	['GO:0051539', 'GO:0004333', 'GO:0008730', 'GO:0046872']	False	False	False	False
ttdB		1.0	Output		b3062	947568	P0AC35	ygjB,JW3034	L-tartrate dehydratase, &beta; subunit	M24	P0AC35	['GO:0008730']	False	False	False	False
ttdT		1.0	Output		b3063	947576	P39414	ygjE,JW3035,ygjC	tartrate:succinate antiporter	M24	P39414	['GO:0015516']	False	False	False	False
mqsA	0.709691228120654	0.8078235764214835	Middle	-0.3967711343806298	b3021	945814	Q46864	JW2989,ygiT	MqsA antitoxin of the MqsRA toxin-antitoxin system and DNA-binding transcriptional repressor	M37.1	Q46864	['GO:0046872', 'GO:0042803', 'GO:0043565']	False	False	False	False
mqsR		0.8078235764214835	Output		b3022	947500	Q46865	JW2990,ygiU	mRNA interferase, toxin of the MqsR-MqsA toxin-antitoxin system	M37.1	Q46865	['GO:0004521', 'GO:0016892']	False	False	False	False
cspD		0.7427093057656997	Output		b0880	945669	P0A968	ybjA,JW0864,cspH	DNA replication inhibitor	M37.1	P0A968	['GO:0003676', 'GO:0042803', 'GO:0003723', 'GO:0003697', 'GO:0090729']	False	False	False	False
exuT		0.8701509921191248	Output		b3093	947601	P0AA78	JW3064	hexuronate transporter	M37.7	P0AA78	['GO:0015134']	False	False	False	False
mngR	0.3678794411714786	0.3678794411714786	Middle	-0.3678794411714786	b0730	945371	P13669	ybgB,JW0719,g30,farR	MngR	M41	P13669	['GO:0003677', 'GO:0003700']	True	False	False	False
hrsA		0.3678794411714786	Output		b0731			JW0720,mngA		M41		[]	False	False	False	False
mngB		0.8544325377898072	Output		b0732	945359	P54746	JW0721,ybgG	&alpha;-mannosidase	M41	P54746	['GO:0004559', 'GO:0030246', 'GO:0046872']	False	False	False	False
b4427	1.0	0.8599615502513792	Middle		b4427			micC		M37.60		[]	False	False	False	False
DinJ-YafQ	0.7486329506730727	0.8308305010174751	Middle	-0.8464630566109912						M31		[]	False	False	False	False
pdeL	1.0	0.8924276720817171	Middle	1.0						M37.63		[]	False	False	False	False
glpR	1.0	0.877043843223608	Middle		b3423	947926	P0ACL0	JW3386	GlpR DNA-binding transcriptional repressor	M65	P0ACL0	['GO:0000987', 'GO:0098531']	True	False	False	False
glpX		0.8855036161008051	Output		b3925	948424	P0A9C9	JW3896	fructose 1,6-bisphosphatase II	M65	P0A9C9	['GO:0042132', 'GO:0030145', 'GO:0042803']	False	False	False	False
glpF		0.8855036161008051	Output		b3927	948422	P0AER0	JW3898	GlpF	M65	P0AER0	['GO:0015254', 'GO:0015168']	False	False	False	False
glpK		0.8855036161008051	Output		b3926	948423	P0A6F3	JW3897	GlpK	M65	P0A6F3	['GO:0005524', 'GO:0004370', 'GO:0042802', 'GO:0046872', 'GO:0008270']	False	False	False	False
micL	1.0	0.8651240105646003	Middle							M9		[]	False	False	False	False
lpp		0.880253187012098	Output		b1677	946175	P69776	mlpA,JW1667,mulI	murein lipoprotein	M9	P69776	['GO:0042802', 'GO:0008289', 'GO:0042834']	False	False	False	False
micA	1.0	0.8651240105646003	Middle			2847697			MicA	M37.64		[]	False	False	False	False
phoPQ		0.890463459390503	Output							Intermodular		[]	False	False	False	False
ompA		0.32675119012060905	Output		b0957	945571	P0A910	con,tolG,JW0940,tut	outer membrane protein A	M37.64	P0A910	['GO:0042802', 'GO:0015075', 'GO:0015288']	False	False	False	False
yliM-ompX		0.880253187012098	Output							M37.64		[]	False	False	False	False
ompN		0.8077558065810827	Output		b1377	946313	P77747	JW1371,ynaG	outer membrane pore protein N, non-specific	M37.1	P77747	['GO:0015288']	False	False	False	False
fldA		0.556042400268736	Output		b0684	945293	P61949	JW0671	flavodoxin 1	M37.1	P61949	['GO:0009055', 'GO:0010181']	False	False	False	False
ribA		0.8213233269922903	Output		b1277	945763	P0A7I7	JW1269	GTP cyclohydrolase II	M37.1	P0A7I7	['GO:0005525', 'GO:0003935', 'GO:0000287', 'GO:0042803', 'GO:0008270']	False	False	False	False
ydbK		0.8077558065810827	Output		b1378		P52647	JW1372,pfo	pyruvate:flavodoxin oxidoreductase	M37.1	P52647	['GO:0051539', 'GO:0005506', 'GO:0043873']	False	False	False	False
lysR	0.3678794411714786	0.3678794411714786	Middle	-0.3678794411714786	b2839	947311	P03030	JW2807	LysR DNA-binding transcriptional dual regulator	M37.66	P03030	['GO:0003700', 'GO:0043565']	True	False	False	False
norR	0.3678794411714786	0.3678794411714786	Middle	-0.3678794411714786	b2709	947186	P37013	ygaA,JW5843	NorR DNA-binding transcriptional dual regulator	M16	P37013	['GO:0005524', 'GO:0016887', 'GO:0000987', 'GO:0001216', 'GO:0003700', 'GO:0008198', 'GO:0042802', 'GO:0070026']	True	False	False	False
norW		0.8731610168161468	Output		b2711	947088	P37596	flrR,JW2681,ygbD	NADH:flavorubredoxin reductase	M16	P37596	['GO:0050660', 'GO:0016731', 'GO:0015044']	False	False	False	False
norV		0.8731610168161468	Output		b2710	948979	Q46877	ygaK,ygaJ,JW2680,flrD,ygaI	flavorubredoxin	M16	Q46877	['GO:0009055', 'GO:0010181', 'GO:0042802', 'GO:0005506', 'GO:0016966', 'GO:0016491', 'GO:0016661']	False	False	False	False
rclR	1.0		Input		b0305	945616	P77379	JW0298,ykgD	RclR DNA-binding transcriptional activator	M70	P77379	['GO:0001216', 'GO:0043565']	True	False	False	False
rclA		1.0	Output		b0304	946092	P77212	ykgC,JW5040	predicted oxidoreductase with FAD/NAD(P)-binding domain and dimerization domain; hypochlorite stress response	M70	P77212	['GO:0008823', 'GO:0050660', 'GO:0003955', 'GO:0016668', 'GO:0016651', 'GO:0042803']	False	False	False	False
rclC		1.0	Output		b0301	944974	P75685	JW5038,ykgB	conserved inner membrane protein, hypochlorite stress response	M70	P75685	[]	False	False	False	False
rclB		1.0	Output		b0303	945658	P75687	ykgI,JW5039	predicted protein, hypochlorite stress response	M70	P75687	[]	False	False	False	False
lacI	1.0	0.9024749801215971	Middle		b0345	945007	P03023	JW0336	LacI DNA-binding transcriptional repressor	M37.21	P03023	['GO:0000987', 'GO:0003700', 'GO:0001217', 'GO:0042802', 'GO:0000976']	True	False	False	False
cueR	1.0		Input		b0487	945332	P0A9G4	ybbI,JW0476	CueR transcriptional dual regulator	M37.23	P0A9G4	['GO:0000987', 'GO:0005507', 'GO:0001216', 'GO:0003700', 'GO:0042802', 'GO:0000976']	True	False	False	False
copA		0.8615350159788918	Output		b0484	946106	Q59385	ybaR,JW0473	Cu<sup>+</sup> efflux ATPase	M37.23	Q59385	['GO:0005524', 'GO:0016887', 'GO:0005507', 'GO:0043682', 'GO:0015662', 'GO:0140581', 'GO:0015080']	False	False	False	False
moaE		1.0	Output		b0785	945399	P30749	JW0768,chlA5	molybdopterin synthase large subunit	Intermodular	P30749	['GO:0030366', 'GO:0042803']	False	False	False	False
moaD		1.0	Output		b0784	945398	P30748	JW0767,chlA4,chlM	molybdopterin synthase small subunit	Intermodular	P30748	['GO:0000166']	False	False	False	False
moaC		1.0	Output		b0783	945397	P0A738	JW0766,chlA3	MoaC monomer	Intermodular	P0A738	['GO:0061799', 'GO:0042802']	False	False	False	False
moaB		1.0	Output		b0782	945396	P0AEZ9	JW0765,chlA2	MoaB protein	Intermodular	P0AEZ9	['GO:0005525', 'GO:0042802']	False	False	False	False
moaA		1.0	Output		b0781	945392	P30745	narA,chlA1,bisA,JW0764,chlA	molybdopterin biosynthesis protein A	Intermodular	P30745	['GO:0051539', 'GO:0061799', 'GO:0061798', 'GO:0005525', 'GO:0046872', 'GO:1904047']	False	False	False	False
cueO		1.0	Output		b0123	947736	P36649	yacK,JW0119	multicopper oxidase with role in copper homeostasis	M37.23	P36649	['GO:0005507', 'GO:0004322', 'GO:0016682', 'GO:0016722', 'GO:0016724']	False	False	False	False
nanR	1.0		Input		b3226	945468	P0A8W0	JW3195,yhcK	NanR DNA-binding transcriptional dual regulator	M37.24	P0A8W0	['GO:0001046', 'GO:0003677', 'GO:0001217', 'GO:0042803']	True	False	False	False
nanM		0.10332013949819016	Output		b4310	949106	P39371	JW5777,yjhT	<i>N</i>-acetylneuraminate mutarotase	Intermodular	P39371	['GO:0042803', 'GO:0016857']	False	False	False	False
nanC		0.3736781890143624	Output		b4311	946843	P69856	JW5778,yjhA	N-acetylneuraminic acid outer membrane channel	Intermodular	P69856	['GO:0015478', 'GO:0015288', 'GO:0015136']	False	False	False	False
nanY		0.8615350159788918	Output							M37.24		[]	False	False	False	False
nanX		1.0	Output							M37.24		[]	False	False	False	False
nanS		0.10332013949819016	Output		b4309	948835	P39370	yjhS,JW4272	probable 9-<i>O</i>-acetyl-<i>N</i>-acetylneuraminate esterase	Intermodular	P39370	['GO:0001681']	False	False	False	False
hicB	0.3678794411714786	0.8429119591988715	Middle	-0.3678794411714786	b1438	946001	P67697	ydcQ,JW1433	antitoxin of the HicA-HicB toxin-antitoxin system	M34	P67697	['GO:0003677', 'GO:0042802']	False	False	False	False
hicA		0.8429119591988715	Output		b4532	945989	P76106	JW5230,yncN	toxin of the HicA-HicB toxin-antitoxin system	M34	P76106	['GO:0003729', 'GO:0004521']	False	False	False	False
dgoR	0.3678794411714786	0.8429119591988715	Middle	-0.3678794411714786	b4479	2847767	P31460	yidW,JW5627	predicted DNA-binding transcriptional regulator	M49	P31460	['GO:0000987', 'GO:0003677', 'GO:0001217', 'GO:0042802', 'GO:0098531', 'GO:0046872', 'GO:0000976']	True	False	False	False
dgoT		0.8429119591988715	Output		b3691	948196	P0AA76	JW5859,yidT	galactonate transporter	M49	P0AA76	['GO:0042881', 'GO:0015295']	False	False	False	False
dgoA		0.8429119591988715	Output		b4477	2847766	Q6BF16	yidU,JW5628	2-oxo-3-deoxygalactonate 6-phosphate aldolase	M49	Q6BF16	['GO:0008674']	False	False	False	False
dgoK		0.8429119591988715	Output		b3693	948207	P31459	JW3670,yidV	2-dehydro-3-deoxygalactonate kinase	M49	P31459	['GO:0008671', 'GO:0005524']	False	False	False	False
dgoD		0.8429119591988715	Output		b4478	2847765	Q6BF17	JW5629,yidU	D-galactonate dehydratase	M49	Q6BF17	['GO:0008869', 'GO:0016836', 'GO:0000287']	False	False	False	False
b1574	1.0		Input		b1574			dicF		M37.5		[]	False	False	False	False
pykA		0.8328415298218137	Output		b1854	946527	P21599	JW1843	pyruvate kinase II monomer	M37.5	P21599	['GO:0016208', 'GO:0005524', 'GO:0042802', 'GO:0016301', 'GO:0000287', 'GO:0030955', 'GO:0004743']	False	False	False	False
ybhL		0.7982393800670238	Output		b0786	945401	P0AAC4	JW0769	predicted inner membrane protein	M37.1	P0AAC4	['GO:0005262']	False	False	False	False
yfiB		0.7982393800670238	Output		b2605	947094	P07021	JW2586	predicted outer membrane lipoprotein	M37.1	P07021	[]	False	False	False	False
gfcA		0.7982393800670238	Output		b0987	945029	P75885	ymcD,JW5133	predicted protein	M37.1	P75885	[]	False	False	False	False
dgcN		0.7982393800670238	Output							M37.1		[]	False	False	False	False
yciX		0.7982393800670238	Output		b4523	1450257	P58094	JW5198/JW5199	predicted protein	M37.1	P58094	[]	False	False	False	False
ymiA		0.7982393800670238	Output		b4522	1450256	P0CB62	JW1267.1	small predicted membrane protein	M37.1	P0CB62	[]	False	False	False	False
yfiR		0.7982393800670238	Output		b2603	947090	P64548	JW2584	predicted periplasmic protein involved in swarming motility	M37.1	P64548	[]	False	False	False	False
lamB		0.6753762331377718	Output		b4036	948548	P02943	JW3996,malB	LamB	M37.20	P02943	['GO:0015144', 'GO:0042958', 'GO:0005363', 'GO:0015481', 'GO:0015288', 'GO:0001618']	False	False	False	False
malZ		0.612450474481279	Output		b0403	949131	P21517	JW0393	maltodextrin glucosidase	M37.20	P21517	['GO:0004558', 'GO:0042803']	False	False	False	False
