Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
aruG		1.0	Output		PA0897	883082	P80358		arginine/ornithine succinyltransferase AII subunit	Basal machinery	P80358	['GO:0008791', 'GO:0009015']	False	False	False	False
gdhA		0.9849521957999978	Output		PA4588	881027	Q9HVJ7		glutamate dehydrogenase	Basal machinery	Q9HVJ7	['GO:0004354', 'GO:0000166']	False	False	False	False
greA		1.0	Output		PA4755	881736	Q9HV46		transcription elongation factor GreA	Basal machinery	Q9HV46	['GO:0003677', 'GO:0070063']	False	False	False	False
gdhB		1.0	Output		PA3068	878664	Q9HZE0		NAD-dependent glutamate dehydrogenase	Basal machinery	Q9HZE0	['GO:0004352', 'GO:0004069']	False	False	False	False
lysP		1.0	Output		PA4628	881192	Q9HVG3		lysine-specific permease	Basal machinery	Q9HVG3	['GO:0015171']	False	False	False	False
PA3538		1.0	Output		PA3538					Basal machinery		[]	False	False	False	False
aruH		1.0	Output		PA4976	PseudoCap:PA497	Q9HUI9		arginine:pyruvate transaminase, AruH	Basal machinery	Q9HUI9	['GO:0030170', 'GO:0008483']	False	False	False	False
gltB		1.0	Output		PA5036	881222	Q9HUD5		glutamate synthase subunit alpha	Basal machinery	Q9HUD5	['GO:0051538', 'GO:0015930', 'GO:0046872']	False	False	False	False
arcD		0.9859230218774173	Output		PA5170	881800	P18275		arginine/ornithine antiporter	Basal machinery	P18275	['GO:0043858', 'GO:0015293']	False	False	False	False
arcA		0.9859230218774173	Output		PA5171	881801	P13981		arginine deiminase	Basal machinery	P13981	['GO:0016990']	False	False	False	False
arcB		0.9859230218774173	Output		PA5172	881792	P08308		ornithine carbamoyltransferase	Basal machinery	P08308	['GO:0016597', 'GO:0004585']	False	False	False	False
arcC		0.9859230218774173	Output		PA5173	881793	P13982		carbamate kinase	Basal machinery	P13982	['GO:0005524', 'GO:0008804']	False	False	False	False
carB		1.0	Output		PA4756	881743	P38100		carbamoyl phosphate synthase large subunit	Basal machinery	P38100	['GO:0005524', 'GO:0004087', 'GO:0004088', 'GO:0046872']	False	False	False	False
carA		1.0	Output		PA4758	881751	P38098		carbamoyl phosphate synthase small subunit	Basal machinery	P38098	['GO:0005524', 'GO:0004088', 'GO:0004359']	False	False	False	False
gltD		1.0	Output		PA5035	881221	G3XD09		glutamate synthase subunit beta	Basal machinery	G3XD09	['GO:0051539', 'GO:0046872', 'GO:0016491']	False	False	False	False
argF		1.0	Output		PA3537	878793	P11724		ornithine carbamoyltransferase	Basal machinery	P11724	['GO:0016597', 'GO:0004585']	False	False	False	False
aruC		1.0	Output		PA0895	878207	O30508	astC,dapC,argD	bifunctional N-succinyldiaminopimelate-aminotransferase/acetylornithine transaminase protein	Basal machinery	O30508	['GO:0042802', 'GO:0003992', 'GO:0030170', 'GO:0043825']	False	False	False	False
PA4853	0.9033654651444885		Input		PA4853	880045	Q9HUW0	fis	Fis family transcriptional regulator	M12	Q9HUW0	['GO:0043565']	False	False	False	False
fhpR	0.3678794411714786	0.3678794411714786	Middle	-0.3678794411714786	PA2665	882374	Q9I0H3		anaerobic nitric oxide reductase transcriptional regulator	M5	Q9I0H3	['GO:0005524', 'GO:0000987', 'GO:0001216']	True	False	False	False
hmp		0.6839397205857393	Output		PA2664	882373	Q9I0H4	fhp	nitric oxide dioxygenase	M5	Q9I0H4	['GO:0071949', 'GO:0020037', 'GO:0046872', 'GO:0008941', 'GO:0019825', 'GO:0005344']	False	False	False	False
PA1261	1.0		Input		PA1261					Global regulator		[]	False	False	False	False
PA1268		1.0	Output		PA1268					Basal machinery		[]	False	False	False	False
PA1258		1.0	Output		PA1258					Basal machinery		[]	False	False	False	False
PA1260		1.0	Output		PA1260					Basal machinery		[]	False	False	False	False
PA1257		1.0	Output		PA1257					Basal machinery		[]	False	False	False	False
PA1256		1.0	Output		PA1256					Basal machinery		[]	False	False	False	False
PA1266		1.0	Output		PA1266					Basal machinery		[]	False	False	False	False
PA1267		1.0	Output		PA1267					Basal machinery		[]	False	False	False	False
PA1266.1		1.0	Output		PA1266.1					Basal machinery		[]	False	False	False	False
gntR	1.0		Input		PA2320	883124	Q9I1F6		GntR family transcriptional regulator	M41	Q9I1F6	['GO:0003700', 'GO:0000976']	True	False	False	False
gnuT		1.0	Output		PA2322	883019	Q9ZIJ1		gluconate permease	M41	Q9ZIJ1	['GO:0015128']	False	False	False	False
algW	0.8953427013751829		Input		PA4446	880976	Q9HVX1		AlgW protein	M5	Q9HVX1	['GO:0008233', 'GO:0004252']	False	False	False	False
mucA	0.8791809787996321	0.9647296506290053	Middle	0.949987198632341	PA0763	879357	P38107		anti-sigma factor MucA	M5	P38107	['GO:0016989']	True	False	False	False
PA1182	1.0	1.0	Middle		PA1182					M9		[]	False	False	False	False
PA4354	1.0	0.9916074955639129	Middle	1.0	PA4354					M52		[]	False	False	False	False
xenB		0.9916074955639129	Output		PA4356	881382	Q9HW45		xenobiotic reductase	M52	Q9HW45	['GO:0010181', 'GO:0016628']	False	False	False	False
PA4355		0.9916074955639129	Output		PA4355					M52		[]	False	False	False	False
PA3898	1.0		Input		PA3898					M4		[]	False	False	False	False
PA2667	1.0		Input		PA2667					M53		[]	False	False	False	False
cupA1		1.0	Output		PA2128	880862	Q9I1Y7		fimbrial subunit CupA1	M53	Q9I1Y7	[]	False	False	False	False
PA5295	1.0		Input		PA5295					M7		[]	False	False	False	False
pslO		1.0	Output		PA2245		Q9I1M4			M7	Q9I1M4	[]	False	False	False	False
pelA		0.9662094113408559	Output		PA3064	PseudoCap:PA306	Q9HZE4		PelA protein	M7	Q9HZE4	['GO:0019213']	False	False	False	False
plcH		1.0	Output		PA0844	879296	P06200		hemolytic phospholipase C	Basal machinery	P06200	['GO:0016298', 'GO:0034480', 'GO:0033188', 'GO:0090729']	False	False	False	False
PA0521		1.0	Output		PA0521					Basal machinery		[]	False	False	False	False
PA1746		1.0	Output		PA1746					Basal machinery		[]	False	False	False	False
adhA		1.0	Output		PA5427	877625	Q9HTD9		alcohol dehydrogenase	Basal machinery	Q9HTD9	['GO:0000166', 'GO:0016616', 'GO:0008270']	False	False	False	False
hcnA		0.9385960315918314	Output		PA2193	882197	G3XD67		hydrogen cyanide synthase HcnA	Basal machinery	G3XD67	['GO:0051537', 'GO:0050622', 'GO:0046872']	False	False	False	False
hcnC		0.91656811267328	Output		PA2195	882196	G3XD12		hydrogen cyanide synthase HcnC	Basal machinery	G3XD12	['GO:0050622']	False	False	False	False
hcnB		0.91656811267328	Output		PA2194	882182	Q9I1S2		hydrogen cyanide synthase HcnB	Basal machinery	Q9I1S2	['GO:0050622']	False	False	False	False
PA4352		1.0	Output		PA4352					Basal machinery		[]	False	False	False	False
prfA		1.0	Output		PA4665	881360	P42806	prf1	peptide chain release factor 1	Basal machinery	P42806	['GO:0016149']	False	False	False	False
PA0522		1.0	Output		PA0522					Basal machinery		[]	False	False	False	False
PA3305.1		1.0	Output		PA3305.1	6965615		phrS	PhrS	Basal machinery		[]	False	False	False	False
PA1571		1.0	Output		PA1571					Basal machinery		[]	False	False	False	False
ccmB		1.0	Output		PA1476	880948	Q9I3N6		heme exporter protein CcmB	Basal machinery	Q9I3N6	['GO:0015232']	False	False	False	False
glpT		0.9673357642961607	Output		PA5235	880661	Q9HTV5		sn-glycerol-3-phosphate transporter	M7	Q9HTV5	['GO:0061513', 'GO:0015169']	False	False	False	False
aer		1.0	Output		PA1561	879271	Q9I3F6		aerotaxis receptor Aer	Basal machinery	Q9I3F6	['GO:0004888']	False	True	False	True
PA0367	1.0		Input		PA0367					M33		[]	False	False	False	False
calB		1.0	Output		PA0366	880299	Q9I6C8		aldehyde dehydrogenase	M33	Q9I6C8	['GO:0004029', 'GO:0050269']	False	False	False	False
PA0365		1.0	Output		PA0365					M33		[]	False	False	False	False
PA0364		1.0	Output		PA0364					M33		[]	False	False	False	False
PA4595	0.8023003932699128		Input		PA4595					Global regulator		[]	False	False	False	False
exsD	0.9012738754287494	0.32756858690631363	Middle	-0.6977527570512664	PA1714	880880	Q9I321		ExsD protein	M21	Q9I321	[]	False	False	False	False
pscJ		0.7838104218795324	Output		PA1723	881901	Q9I314		type III export protein PscJ	Basal machinery	Q9I314	[]	False	False	False	False
pscH		0.7838104218795324	Output		PA1721	880612	Q9I316		type III export protein PscH	Basal machinery	Q9I316	[]	False	False	False	False
pscI		0.7838104218795324	Output		PA1722	879567	Q9I315		type III export protein PscI	Basal machinery	Q9I315	[]	False	False	False	False
pscL		0.7838104218795324	Output		PA1725	880738	Q9I312		type III secretion system protein	Basal machinery	Q9I312	[]	False	False	False	False
pscB		0.7838104218795324	Output		PA1715	879568	Q9I320		type III export apparatus protein	Basal machinery	Q9I320	[]	False	False	False	False
pscC		0.7838104218795324	Output		PA1716	881978	Q9I319		type III secretion outer membrane protein PscC	Basal machinery	Q9I319	[]	False	False	False	False
exoY		0.8548947234243546	Output		PA2191	879421	Q9I1S4		adenylate cyclase	M39	Q9I1S4	['GO:0008294']	False	False	False	False
pscF		0.7838104218795324	Output		PA1719	879634	P95434		type III export protein PscF	Basal machinery	P95434	[]	False	False	False	False
pscG		0.7838104218795324	Output		PA1720	881982	P95435		type III export protein PscG	Basal machinery	P95435	[]	False	False	False	False
pscD		0.7838104218795324	Output		PA1717	877924	Q9I318		type III export protein PscD	Basal machinery	Q9I318	[]	False	False	False	False
pscE		0.788459455111834	Output		PA1718	881908	Q9I317		type III export protein PscE	Basal machinery	Q9I317	[]	False	False	False	False
PA4596	1.0		Input		PA4596					M2		[]	False	False	False	False
oprJ		1.0	Output		PA4597	881070	Q51397		Multidrug efflux outer membrane protein OprJ	M2	Q51397	['GO:0015562', 'GO:0022857']	False	False	False	False
mexD		1.0	Output		PA4598	881071	Q9HVI9		resistance-nodulation-cell division (RND) multidrug efflux transporter MexD	M2	Q9HVI9	['GO:0015562', 'GO:0042910']	False	False	False	False
mexC		1.0	Output		PA4599	881078	G3XD25		resistance-nodulation-cell division (RND) multidrug efflux membrane fusion protein MexC	M2	G3XD25	['GO:0022857']	False	False	False	False
liuR	0.3678794411714786	0.3678794411714786	Middle	-0.3678794411714786	PA2016	PseudoCap:PA201	Q9I295		regulator of liu genes	M29	Q9I295	['GO:0003677', 'GO:0003700']	True	False	False	False
liuB		0.3678794411714786	Output		PA2014	PseudoCap:PA201	Q9I297		methylcrotonyl-CoA carboxylase subunit beta	M29	Q9I297	['GO:0004485']	False	False	False	False
liuC		0.3678794411714786	Output		PA2013	PseudoCap:PA201	Q9I298		gamma-carboxygeranoyl-CoA hydratase	M29	Q9I298	['GO:0004490']	False	False	False	False
liuA		0.3678794411714786	Output		PA2015	PseudoCap:PA201	Q9I296		isovaleryl-CoA dehydrogenase	M29	Q9I296	['GO:0008470', 'GO:0003995', 'GO:0050660']	False	False	False	False
liuD		0.3678794411714786	Output		PA2012	PseudoCap:PA201	Q9I299		methylcrotonyl-CoA carboxylase subunit alpha	M29	Q9I299	['GO:0005524', 'GO:0046872', 'GO:0004485']	False	False	False	False
liuE		0.3678794411714786	Output		PA2011	PseudoCap:PA201	Q9I2A0		hydroxymethylglutaryl-CoA lyase	M29	Q9I2A0	['GO:0047445', 'GO:0004419', 'GO:0046872']	False	False	False	False
erdR	1.0		Input		PA3604	880150	Q9HY22		response regulator ErdR	M11	Q9HY22	['GO:0000156']	False	False	False	True
acsA1		1.0	Output		PA0887	879732	Q9I558	acsA	acetyl-CoA synthetase	M11	Q9I558	['GO:0003987', 'GO:0016208', 'GO:0005524', 'GO:0046872']	False	False	False	False
PA4878	1.0		Input		PA4878					Global regulator		[]	False	False	False	False
PA1875		0.6839397205857393	Output		PA1875					Basal machinery		[]	False	False	False	False
PA1874		0.6839397205857393	Output		PA1874					Basal machinery		[]	False	False	False	False
PA1877		0.6839397205857393	Output		PA1877					Basal machinery		[]	False	False	False	False
PA1876		0.6839397205857393	Output		PA1876					Basal machinery		[]	False	False	False	False
vfr	0.8798358961070136	1.0	Middle	1.0	PA0652	880744	P55222		cAMP-regulatory protein	Global regulator	P55222	['GO:0030552', 'GO:0001216', 'GO:0003700', 'GO:0001217', 'GO:0043565', 'GO:0000976']	True	False	False	False
cpdA		1.0	Output		PA4969	880028	Q9HUJ6		cAMP phosphodiesterase	Basal machinery	Q9HUJ6	['GO:0004115', 'GO:0046872']	False	False	False	False
ptxR	0.7440708219190159	0.8209501193386608	Middle	-0.8464630566109912	PA2258	878030	P72131		transcriptional regulator PtxR	Global regulator	P72131	['GO:0001216', 'GO:0003950', 'GO:0000976']	True	False	False	False
algR	0.892841183472548	0.9777848474867642	Middle	0.9999999933419387	PA5261	877674	P26275		alginate biosynthesis regulatory protein AlgR	Global regulator	P26275	['GO:0001216', 'GO:0001217', 'GO:0000156', 'GO:0043565', 'GO:0000976']	True	False	False	True
toxR	1.0	1.0	Middle		PA0707	880684	P09852	regA	transcriptional regulator ToxR	Global regulator	P09852	[]	False	False	False	False
orf1		0.7847591171684285	Output		PA3842	879848	G3XD93		chaperone	Basal machinery	G3XD93	[]	False	False	False	False
tolR		0.9393686295731534	Output		PA0970	882113	P50599		TolR protein	Basal machinery	P50599	['GO:0022857']	False	False	False	False
tolQ		0.9393686295731534	Output		PA0969	882055	P50598		TolQ protein	Basal machinery	P50598	[]	False	False	False	False
tolB		0.9393686295731534	Output		PA0972	881864	P50601		translocation protein TolB	Basal machinery	P50601	[]	False	False	False	False
tolA		0.9393686295731534	Output		PA0971	882033	P50600		TolA protein	Basal machinery	P50600	['GO:0019534']	False	False	False	False
pal		0.9393686295731534	Output		PA0973	882991	Q9I4Z4	oprL	peptidoglycan associated lipoprotein OprL	Basal machinery	Q9I4Z4	[]	False	False	False	False
PA2082	1.0	1.0	Middle	1.0	PA2082					M27		[]	False	False	False	False
kynU		0.9780701675317887	Output		PA2080	PseudoCap:PA208	Q9I235		kynureninase KynU	M27	Q9I235	['GO:0030429', 'GO:0030170']	False	False	False	False
kynB		0.9780701675317887	Output		PA2081	878591	Q9I234		kynurenine formamidase, KynB	M27	Q9I234	['GO:0004061', 'GO:0004328', 'GO:0008270']	False	False	False	False
PA2079		1.0	Output		PA2079					M27		[]	False	False	False	False
kynA		1.0	Output		PA2579	PseudoCap:PA257	Q9I0Q7		L-tryptophan:oxygen 2,3-oxidoreductase KynA	M27	Q9I0Q7	['GO:0020037', 'GO:0046872', 'GO:0004833']	False	False	False	False
betI	1.0		Input		PA5374	881620	Q9HTJ0		BetI family transcriptional regulator	M37	Q9HTJ0	['GO:0003700', 'GO:0000976']	True	False	False	False
betB		1.0	Output		PA5373	881619	Q9HTJ1		betaine aldehyde dehydrogenase	M37	Q9HTJ1	['GO:0008802', 'GO:0046872']	False	False	False	False
betA		1.0	Output		PA5372	881124	Q9HTJ2		choline dehydrogenase	M37	Q9HTJ2	['GO:0008802', 'GO:0008812', 'GO:0050660']	False	False	False	False
trpI	1.0		Input		PA0037	883090	P11720		transcriptional regulator TrpI	M14	P11720	['GO:0003700', 'GO:0043565']	True	False	False	False
trpB		1.0	Output		PA0036	879212	P07345		tryptophan synthase subunit beta	M14	P07345	['GO:0004834']	False	False	False	False
trpA		1.0	Output		PA0035	879479	P07344		tryptophan synthase subunit alpha	M14	P07344	['GO:0004834']	False	False	False	False
nalC	0.9880948588373591	0.9712075701048661	Middle	-0.9834713207735476	PA3721	PseudoCap:PA3721	Q9HXS0		NalC protein	M4	Q9HXS0	['GO:0003700', 'GO:0000976']	True	False	False	False
armR	0.9779733935179074	0.9756556201716748	Middle	-0.9834713207735476	PA3719	PseudoCap:PA3719	Q9HXS2		MexR antirepressor ArmR	M4	Q9HXS2	[]	False	False	False	False
PA3204	1.0		Input		PA3204					M4		[]	False	False	False	False
gcvP1		1.0	Output		PA2445	882927	Q9I137	gcvP2	glycine dehydrogenase	M31	Q9I137	['GO:0016594', 'GO:0004375', 'GO:0030170']	False	False	False	False
gcvH1		1.0	Output		PA2446	882928	Q9I136	gcvH2	glycine cleavage system protein H	M31	Q9I136	[]	False	False	False	False
glyA2		1.0	Output		PA2444	881085	Q9HVI7	glyA3	serine hydroxymethyltransferase	M31	Q9HVI7	['GO:0004372', 'GO:0030170']	False	False	False	False
gcvT2		1.0	Output		PA2442	882934	Q9I140		glycine cleavage system protein T2	M31	Q9I140	['GO:0004047', 'GO:0008483']	False	False	False	False
sdaA		1.0	Output		PA2443	882930	Q9I139		L-serine dehydratase	M31	Q9I139	['GO:0051539', 'GO:0003941', 'GO:0046872']	False	False	False	False
iscR	1.0		Input		PA3815	879919	Q9HXI7		IscR protein	Global regulator	Q9HXI7	['GO:0003700', 'GO:0003690']	True	False	False	False
hscB		1.0	Output		PA3811	879937	Q9HXJ1		co-chaperone HscB	Basal machinery	Q9HXJ1	['GO:0001671', 'GO:0051087']	False	False	False	False
iscU		1.0	Output		PA3813	879917	Q9HXI9		scaffold protein	Basal machinery	Q9HXI9	['GO:0051537', 'GO:0008198']	False	False	False	False
hscA		1.0	Output		PA3810	879936	Q51382		chaperone protein HscA	Basal machinery	Q51382	['GO:0005524', 'GO:0016887', 'GO:0140662', 'GO:0031072', 'GO:0044183', 'GO:0051082']	False	False	False	False
nfuA		1.0	Output		PA1847	880675	Q9I2P8		hypothetical protein	Basal machinery	Q9I2P8	['GO:0051539', 'GO:0005506']	False	False	False	False
iscS		1.0	Output		PA3814	879918	Q9HXI8		cysteine desulfurase	Basal machinery	Q9HXI8	['GO:0051537', 'GO:0031071', 'GO:0046872', 'GO:0030170']	False	False	False	False
iscA		1.0	Output		PA3812	879916	Q9HXJ0		iron-binding protein IscA	Basal machinery	Q9HXJ0	['GO:0051537']	False	False	False	False
PA3808		1.0	Output		PA3808					Basal machinery		[]	False	False	False	False
fdx		1.0	Output		PA3809	879944	Q51383	fdx2	(2Fe-2S) ferredoxin	Basal machinery	Q51383	['GO:0051537', 'GO:0009055', 'GO:0046872']	False	False	False	False
PA4615		1.0	Output		PA4615					Basal machinery		[]	False	False	False	False
pilA	0.3678794411714786	0.3678794411714786	Middle	-0.3678794411714786	PA4525	878423	P04739	fimA	type 4 fimbrial PilA	Basal machinery	P04739	[]	False	False	False	False
gpuR	1.0	1.0	Middle	1.0	PA0289	879727	Q9I6K1		transcriptional activator GpuR	M17	Q9I6K1	['GO:0003700', 'GO:0000976']	True	False	False	False
gpuP		1.0	Output		PA0287	879633	Q9I6K3		3-guanidinopropionate transporter	M17	Q9I6K3	['GO:0015293', 'GO:0022857']	False	False	False	False
gpuA		1.0	Output		PA0288	880781	Q9I6K2		3-guanidinopropionase	M17	Q9I6K2	['GO:0008783', 'GO:0047972', 'GO:0046872']	False	False	False	False
atuR	1.0		Input		PA2885	PseudoCap:PA288	Q9HZW2		repressor of atu genes	Global regulator	Q9HZW2	['GO:0003677', 'GO:0003700', 'GO:0000976']	True	False	False	False
atuD		1.0	Output		PA2889	PseudoCap:PA288	Q9HZV8		citronellyl-CoA dehydrogenase	Basal machinery	Q9HZV8	['GO:0003995', 'GO:0034824', 'GO:0050660']	False	False	False	False
atuE		1.0	Output		PA2890	PseudoCap:PA289	Q9HZV7		isohexenylglutaconyl-CoA hydratase	Basal machinery	Q9HZV7	['GO:0004490']	False	False	False	False
atuG		1.0	Output		PA2892	PseudoCap:PA289	Q9HZV5		short-chain dehydrogenase	Basal machinery	Q9HZV5	['GO:0016491']	False	False	False	False
atuA		1.0	Output		PA2886	PseudoCap:PA288	Q9HZW1		hypothetical protein	Basal machinery	Q9HZW1	[]	False	False	False	False
atuB		1.0	Output		PA2887	PseudoCap:PA288	Q9HZW0		citronellol catabolism dehydrogenase	Basal machinery	Q9HZW0	['GO:0016491']	False	False	False	False
atuC		1.0	Output		PA2888	PseudoCap:PA288	Q9HZV9		geranyl-CoA carboxylase subunit beta	Basal machinery	Q9HZV9	['GO:0047925']	False	False	False	False
atuH		1.0	Output		PA2893	PseudoCap:PA289	Q9HZV4		long-chain-acyl-CoA synthetase	Basal machinery	Q9HZV4	['GO:0005524', 'GO:0005324', 'GO:0004467']	False	False	False	False
PA3345	0.9457218451906099		Input		PA3345					M39		[]	False	False	False	False
PA3346		1.0	Output		PA3346					M39		[]	False	False	False	False
plcB		0.9772869592293525	Output		PA0026	880904	Q9I7A4		phospholipase C, PlcB	Basal machinery	Q9I7A4	['GO:0016298', 'GO:0004629', 'GO:0008270']	False	False	False	False
hvn		0.9772869592293525	Output		PA1914	878271	Q9I2J0		hypothetical protein	Basal machinery	Q9I2J0	[]	False	False	False	False
PA2588		0.9780701675317887	Output		PA2588					Global regulator		[]	False	False	False	False
inh		0.9772869592293525	Output		PA1250	881261	Q03026	aprI	alkaline proteinase inhibitor AprI	Basal machinery	Q03026	['GO:0008191']	False	False	False	False
nuh		0.9772869592293525	Output		PA0143	879451	Q9I6Y9		nonspecific ribonucleoside hydrolase	Basal machinery	Q9I6Y9	['GO:0008477', 'GO:0045437']	False	False	False	False
aprE		0.9772869592293525	Output		PA1247	881276	Q03025		alkaline protease secretion protein AprE	Basal machinery	Q03025	[]	False	False	False	False
aprD		0.9772869592293525	Output		PA1246	881263	Q03024		alkaline protease secretion protein AprD	Basal machinery	Q03024	['GO:0140359', 'GO:0005524', 'GO:0016887', 'GO:0042626']	False	False	False	False
phzD1		0.9772869592293525	Output		PA4213	881873	Q7DC80	phzD2,PA4213	phenazine biosynthesis protein PhzD	Basal machinery	Q7DC80	[]	False	False	False	False
aprF		0.9772869592293525	Output		PA1248	881227	Q03027		alkaline protease secretion outer membrane protein AprF	Basal machinery	Q03027	['GO:0015562', 'GO:0015288']	False	False	False	False
xcpQ		0.9772869592293525	Output		PA3105	880114	P35818		general secretion pathway protein D	Basal machinery	P35818	['GO:0042802']	False	False	False	False
xcpP		0.9772869592293525	Output		PA3104	877805	Q51575		secretion protein XcpP	Basal machinery	Q51575	[]	False	False	False	False
phzB1		0.9772869592293525	Output		PA4211	880518	O69753		phenazine biosynthesis protein	Basal machinery	O69753	[]	False	False	False	False
PA3535.1		0.9772869592293525	Output		PA3535.1					Basal machinery		[]	False	False	False	False
acpP1		0.9772869592293525	Output		PA2966	879895	O54439	acpP	acyl carrier protein	Basal machinery	O54439	['GO:0000035', 'GO:0000036', 'GO:0031177']	False	False	False	False
aprX		0.9772869592293525	Output		PA1245	881251	G3XCU0		hypothetical protein	Basal machinery	G3XCU0	[]	False	False	False	False
phzM		0.9772869592293525	Output		PA4209	880514	Q9HWH2		phenazine-specific methyltransferase	Basal machinery	Q9HWH2	['GO:0102168', 'GO:0042802', 'GO:0008171', 'GO:0042803', 'GO:1904047', 'GO:0008757']	False	False	False	False
pslK		0.9772869592293525	Output		PA2241	880828	Q9I1M8	psIK	protein PslL	Basal machinery	Q9I1M8	[]	False	False	False	False
rhlG		0.9772869592293525	Output		PA3387	880033	Q9RPT1		beta-ketoacyl reductase	Basal machinery	Q9RPT1	['GO:0004316', 'GO:0008709']	False	False	False	False
pslI		0.9772869592293525	Output		PA2239	882276	Q9I1N0	psII	protein PslI	Basal machinery	Q9I1N0	['GO:0016757']	False	False	False	False
pslH		0.9772869592293525	Output		PA2238	883079	Q9I1N1	psIH	protein PslH	Basal machinery	Q9I1N1	['GO:0016757']	False	False	False	False
phnC2		0.9772869592293525	Output		PA3384	880003	Q9HYL7	phnC	phosphonate ABC transporter ATP-binding protein	Basal machinery	Q9HYL7	['GO:0015416', 'GO:0005524', 'GO:0016887']	False	False	False	False
pslL		0.9772869592293525	Output		PA2242	880701	Q9I1M7	psIL	hypothetical protein	Basal machinery	Q9I1M7	['GO:0016747']	False	False	False	False
pslC		0.9772869592293525	Output		PA2233	878103	Q9I1N6	psIC	protein PslC	Basal machinery	Q9I1N6	['GO:0016757']	False	False	False	False
pslB		0.9772869592293525	Output		PA2232	880925	Q9I1N7	psIB	protein PslB	Basal machinery	Q9I1N7	['GO:0005525', 'GO:0050089', 'GO:0004475']	False	False	False	False
pslF		0.9772869592293525	Output		PA2236	878020	Q9I1N3	psIF	protein PslF	Basal machinery	Q9I1N3	['GO:0016757']	False	False	False	False
pslE		0.9772869592293525	Output		PA2235	878490	Q9I1N4	psIE	protein PslE	Basal machinery	Q9I1N4	['GO:0004713']	False	False	False	False
pslD		0.9772869592293525	Output		PA2234	PseudoCap:PA223	Q9I1N5	psID	protein PslD	Basal machinery	Q9I1N5	['GO:0015159', 'GO:0015288']	False	False	False	False
lasB		0.9242359417861715	Output		PA3724	880368	P14756		elastase LasB	Basal machinery	P14756	['GO:0004175', 'GO:0046872', 'GO:0004222']	False	False	False	False
pslG		0.9772869592293525	Output		PA2237	879704	Q9I1N2	psIG	protein PslG	Basal machinery	Q9I1N2	['GO:0004553']	False	False	False	False
lpdV		0.9772869592293525	Output		PA2250	878470	Q9I1L9		dihydrolipoamide dehydrogenase	Basal machinery	Q9I1L9	['GO:0004148', 'GO:0050660']	False	False	False	False
pslJ		0.9772869592293525	Output		PA2240	882251	Q9I1M9	psIJ	protein PslJ	Basal machinery	Q9I1M9	['GO:0016757']	False	False	False	False
mexR	0.9671614677169884	0.9628621269393622	Middle	-0.9834713207735476	PA0424	877857	P52003		multidrug resistance operon repressor MexR	M4	P52003	['GO:0001217', 'GO:0042802', 'GO:0000976']	True	False	False	False
bphP		0.9772869592293525	Output		PA4117	PseudoCap:PA4117	Q9HWR3		phytochrome BphP	Basal machinery	Q9HWR3	['GO:0005524', 'GO:0042802', 'GO:0000156', 'GO:0000155', 'GO:0009881', 'GO:0030295']	False	True	False	True
phzC1		0.9772869592293525	Output		PA1901	882061	Q7DC82	PA4212,phzC2	phenazine biosynthesis protein PhzC	Basal machinery	Q7DC82	['GO:0003849']	False	False	False	False
phzF1		0.9772869592293525	Output		PA1904	879183	O69754	phzF2	phenazine biosynthesis protein	Basal machinery	O69754	['GO:0016853', 'GO:0102943']	False	False	False	False
vqsR		0.9772869592293525	Output		PA2591	878740	Q9I0P6		transcriptional regulator	Global regulator	Q9I0P6	['GO:0003700', 'GO:0001217', 'GO:0000976']	True	False	False	False
bphO		0.9772869592293525	Output		PA4116	PseudoCap:PA4116	Q9HWR4		heme oxygenase BphO	Basal machinery	Q9HWR4	['GO:0004392']	False	False	False	False
tpbA		0.9772869592293525	Output		PA3885	878776	Q9HXC7		protein tyrosine phosphatase TpbA	Basal machinery	Q9HXC7	['GO:0016791', 'GO:0004725']	False	False	False	False
bauR	1.0	1.0	Middle	1.0	PA0133	879432	Q9I6Z9		transcriptional regulator	M16	Q9I6Z9	['GO:0003700', 'GO:0000976']	True	False	False	False
bauD		1.0	Output		PA0129	880844	Q9I703	gabP	gamma-aminobutyrate permease	M16	Q9I703	['GO:0015185']	False	False	False	False
bauA		1.0	Output		PA0132	879350	Q9I700		beta alanine--pyruvate transaminase	M16	Q9I700	['GO:0004015', 'GO:0016223', 'GO:0030170']	False	False	False	False
bauB		1.0	Output		PA0131	878383	Q9I701		hypothetical protein	M16	Q9I701	[]	False	False	False	False
bauC		1.0	Output		PA0130	880875	Q9I702		aldehyde dehydrogenase	M16	Q9I702	['GO:0004491']	False	False	False	False
PA1566		1.0	Output		PA1566					M16		[]	False	False	False	False
mucC	0.8791809787996321		Input		PA0765	877954	G3XCY1		positive regulator for alginate biosynthesis MucC	Basal machinery	G3XCY1	[]	False	False	False	False
mucB	0.8791809787996321	0.9639046101454757	Middle	-0.949987198632341	PA0764	882064	P38108	algN	negative regulator for alginate biosynthesis MucB	Basal machinery	P38108	['GO:0045152']	False	False	False	False
mucD	0.8791809787996321		Input		PA0766	879207	G3XD20		serine protease MucD	Basal machinery	G3XD20	['GO:0004252']	False	False	False	False
