Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
cg3300		1.0	Output		cg3300					Basal machinery		[]	False	False	False	False
cg3301		1.0	Output		cg3301					Basal machinery		[]	False	False	False	False
cg1911		0.4915874119786877	Output		cg1911	3343528.0	Q8NPW5	NCgl1629	hypothetical protein	M23.4	Q8NPW5	[]	False	False	False	False
gdh		0.9045006469239482	Output		cg2280	3343980.0	P31026	NCgl1999	glutamate dehydrogenase	Intermodular	P31026	['GO:0004354']	False	False	False	False
rosR	0.3678794411714785	0.5668110734865562	Middle	-0.3678794411714786	cg1324	3344908.0	Q8NR82	NCgl1124	MarR family transcriptional regulator	M23.2	Q8NR82	['GO:0003700']	True	False	False	False
cg2432		1.0	Output		cg2432					Basal machinery		[]	False	False	False	False
cg2430		1.0	Output		cg2430					Basal machinery		[]	False	False	False	False
cg2435		1.0	Output		cg2435					Basal machinery		[]	False	False	False	False
cg2434		1.0	Output		cg2434					Basal machinery		[]	False	False	False	False
cg2438		1.0	Output		cg2438					Basal machinery		[]	False	False	False	False
amt		0.9088000992349177	Output		cg1785	3343475.0	P54146	NCgl1521,amtA	high-affinity ammonia permease	M23.1	P54146	['GO:0008519']	False	False	False	False
cg1531		1.0	Output		cg1531	3344449.0	Q8NQR5	rpsA,NCgl1304	30S ribosomal protein S1	Basal machinery	Q8NQR5	['GO:0003729', 'GO:0003735']	False	False	False	False
cg1826		1.0	Output		cg1826	3343623.0	Q8NQ32	pepQ,NCgl1558	XAA-Pro aminopeptidase	Basal machinery	Q8NQ32	['GO:0004177', 'GO:0046872']	False	False	False	False
cg1821		1.0	Output		cg1821	3343428.0	Q8NQ36	NCgl1553	hypothetical protein	Basal machinery	Q8NQ36	[]	False	False	False	False
cg1823		1.0	Output		cg1823					Basal machinery		[]	False	False	False	False
cg1822		1.0	Output		cg1822	3343429.0	Q8NQ35	NCgl1554	hypothetical protein	Basal machinery	Q8NQ35	[]	False	False	False	False
cg2329		0.553890499761822	Output		cg2329	3345315.0	Q8NNR5	NCgl2041	coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase or related flavin-dependent	M23.2	Q8NNR5	['GO:0047646']	False	False	False	False
cg2328		1.0	Output		cg2328	3344624.0	Q8NNR6	NCgl2040	hypothetical protein	Basal machinery	Q8NNR6	[]	False	False	False	False
secA1		1.0	Output		cg0868	3342590.0	Q8NSB6	NCgl0726,secA	preprotein translocase subunit SecA	Basal machinery	Q8NSB6	['GO:0005524', 'GO:0008564']	False	False	False	False
cg2326		1.0	Output		cg2326					Basal machinery		[]	False	False	False	False
cg2325		1.0	Output		cg2325					Basal machinery		[]	False	False	False	False
cg2324		1.0	Output		cg2324	3344570.0	Q8NNR8	NCgl2038	hypothetical protein	Basal machinery	Q8NNR8	[]	False	False	False	False
cg2323		1.0	Output		cg2323	3344490.0	Q8NNR9	NCgl2037,treY	maltooligosyl trehalose synthase	Basal machinery	Q8NNR9	['GO:0047470']	False	False	False	False
cg2322		1.0	Output		cg2322	3344276.0	Q8NNS0	NCgl2036	hypothetical protein	Basal machinery	Q8NNS0	[]	False	False	False	False
cg2321		1.0	Output		cg2321					Basal machinery		[]	False	False	False	False
cg2320		1.0	Output		cg2320	3344346.0	Q8NNS2	NCgl2034	transcriptional regulator	M22	Q8NNS2	['GO:0003677']	False	False	False	False
ftsK		0.4915874119786877	Output		cg2158	3342553.0	Q8NP53	NCgl1893	cell division protein, required for cell division and chromosomepartitioning	M26	Q8NP53	['GO:0005524', 'GO:0003677']	False	False	False	False
cg1796		1.0	Output		cg1796	3343508.0	Q8NQ54	ribX,NCgl1531	hypothetical protein	Basal machinery	Q8NQ54	[]	False	False	False	False
cg2927		1.0	Output		cg2927	3345082.0	Q8NMD5	NCgl2554,scrB	sucrose-6-phosphate hydrolase	Basal machinery	Q8NMD5	['GO:0004564']	False	False	False	False
cg1794		1.0	Output		cg1794	3343500.0	Q8NQ56	NCgl1529	hypothetical protein	Basal machinery	Q8NQ56	['GO:0005524', 'GO:0005525']	False	False	False	False
cg2923		1.0	Output		cg2923	3342661.0	Q8NMD8	NCgl2551	rRNA methyltransferase TRMH family	Basal machinery	Q8NMD8	['GO:0003723', 'GO:0008173']	False	False	False	False
cg2922		1.0	Output		cg2922	3342660.0	Q8NMD9	NCgl2550	IclR family transcriptional regulator	Basal machinery	Q8NMD9	['GO:0003677', 'GO:0003700']	True	False	False	False
cg2607		1.0	Output		cg2607	3342630.0	Q8NN39	NCgl2291	hypothetical protein	Basal machinery	Q8NN39	[]	False	False	False	False
cg2929		0.4915874119786877	Output		cg2929	3345377.0		nagA1	N-acetylglucosamine-6-phosphate deacetylase	M24		[]	False	False	False	False
ccsB		0.8954941767173358	Output		cg0524	3343329.0	Q8NT68	NCgl0427	cytochrome c assembly membrane protein	M23.1	Q8NT68	['GO:0020037']	False	False	False	False
cg1227		1.0	Output		cg1227					Basal machinery		[]	False	False	False	False
cg3328		1.0	Output		cg3328	3344329.0		mutM2	formamidopyrimidine-DNA glycosylase	Basal machinery		[]	False	False	False	False
cg1222		1.0	Output		cg1222	3343388.0		lplA	lipoate-protein ligase	Basal machinery		[]	False	False	False	False
cg1220		1.0	Output		cg1220					Basal machinery		[]	False	False	False	False
cg1229		1.0	Output		cg1229	3344340.0	Q8NRG9	NCgl1035	ABC-type cobalt transport system, permease component CbiQ	Basal machinery	Q8NRG9	[]	False	False	False	False
cg1228		1.0	Output		cg1228	3343671.0	Q8NRH0	NCgl1034	ABC-type cobalt transport system, ATPase component	Basal machinery	Q8NRH0	['GO:0005524', 'GO:0016887', 'GO:0042626']	False	False	False	False
ddh		1.0	Output		cg2900	3344238.0	P04964	NCgl2528	meso-diaminopimelate dehydrogenase	Basal machinery	P04964	['GO:0047850']	False	False	False	False
ddl		1.0	Output		cg1493	3344280.0	Q8NQV2	NCgl1267,ddlA	D-alanyl-alanine synthetase A	Basal machinery	Q8NQV2	['GO:0005524', 'GO:0008716', 'GO:0046872']	False	False	False	False
cydA		0.8489011227490594	Output		cg1301	3345523.0	Q8NRA2	NCgl1104	cytochrome D ubiquinol oxidase subunit I	Intermodular	Q8NRA2	['GO:0009055', 'GO:0020037', 'GO:0046872', 'GO:0016682']	False	False	False	False
cg1009		1.0	Output		cg1009	3344722.0	Q8NS00	NCgl0850	integral membrane transporter	Basal machinery	Q8NS00	['GO:0022857']	False	False	False	False
cg1007		1.0	Output		cg1007	3343044.0	Q8NS01	NCgl0849	hypothetical protein	Basal machinery	Q8NS01	[]	False	False	False	False
cg1006		1.0	Output		cg1006	3344697.0	Q8NS02	NCgl0848	acetyltransferase	Basal machinery	Q8NS02	['GO:0008999']	False	False	False	False
cg1005		1.0	Output		cg1005	3342808.0	Q8NS03	moeA2,NCgl0847	molybdenum cofactor biosynthesis protein	Basal machinery	Q8NS03	['GO:0046872', 'GO:0061599']	False	False	False	False
cg1004		1.0	Output		cg1004	3344004.0		galU1	UTP-glucose-1-phosphate uridylyltransferase	Basal machinery		[]	False	False	False	False
cg1003		1.0	Output		cg1003	3344820.0	Q8NS05	NCgl0845	5-formyltetrahydrofolate cyclo-ligase	Basal machinery	Q8NS05	['GO:0030272', 'GO:0005524', 'GO:0046872']	False	False	False	False
cg1001		1.0	Output		cg1001	3343129.0	Q8NS07	mscL,NCgl0843	large conductance mechanosensitive channel	Basal machinery	Q8NS07	['GO:0008381']	False	False	False	False
cg1000		1.0	Output		cg1000					Basal machinery		[]	False	False	False	False
cg1645		1.0	Output		cg1645					Basal machinery		[]	False	False	False	False
cg1644		1.0	Output		cg1644	3345419.0	Q8NQI1	NCgl1397	hypothetical protein	Basal machinery	Q8NQI1	['GO:0061522']	False	False	False	False
cg1647		1.0	Output		cg1647	3343391.0	Q8NQH8	NCgl1400	ABC-type multidrug transport system, permease component	Basal machinery	Q8NQH8	['GO:0140359']	False	False	False	False
cg1646		1.0	Output		cg1646	3344623.0	Q8NQH9	NCgl1399	ABC-type multidrug transport system, ATPase component	Basal machinery	Q8NQH9	['GO:0005524', 'GO:0016887']	False	False	False	False
cg1641		1.0	Output		cg1641	3344448.0	Q8NQI4	NCgl1394	superfamily II DNA/RNA helicase	Basal machinery	Q8NQI4	['GO:0005524', 'GO:0016787', 'GO:0003676', 'GO:0003724']	False	False	False	False
cg1640		1.0	Output		cg1640	3344447.0	Q8NQI5	NCgl1393	CBS domain-containing protein	Basal machinery	Q8NQI5	['GO:0050660']	False	False	False	False
cg1319		0.4915874119786877	Output		cg1319	3344454.0	Q8NR86	NCgl1120	DNA repair ATPase	M26	Q8NR86	[]	False	False	False	False
cg1318		0.4915874119786877	Output		cg1318	3343382.0	Q8NR87	NCgl1119	DNA repair exonuclease	M26	Q8NR87	['GO:0004527']	False	False	False	False
cg1648		1.0	Output		cg1648					Basal machinery		[]	False	False	False	False
cg0407		1.0	Output		cg0407	3343695.0	Q8NTH0	NCgl0330	hypothetical protein	Basal machinery	Q8NTH0	[]	False	False	False	False
cg0400		1.0	Output		cg0400	3345296.0	Q8NTH6	adhC,NCgl0324	alcohol dehydrogenase	Basal machinery	Q8NTH6	['GO:0008106', 'GO:0008270']	False	False	False	False
cg2812		1.0	Output		cg2812					M23.2		[]	False	False	False	False
cg0401		1.0	Output		cg0401	3344706.0	Q8NTH5	rmlA1,NCgl0325	TDP-glucose pyrophosphorylase	Basal machinery	Q8NTH5	['GO:0008879', 'GO:0046872']	False	False	False	False
cg1305		1.0	Output		cg1305	3344506.0	Q8NR97	NCgl1108	amino acid permease	Basal machinery	Q8NR97	[]	False	False	False	False
nrtR	0.3678794411714786	0.4915874119786877	Middle	-0.3678794411714786	cg1218	3342562.0	Q8NRH9	NCgl1025	ADP-ribose pyrophosphatase	M32	Q8NRH9	[]	False	False	False	False
cg4019		1.0	Output		cg4019					Basal machinery		[]	False	False	False	False
cg4018		1.0	Output		cg4018					Basal machinery		[]	False	False	False	False
cg0066		1.0	Output		cg0066	3344161.0	Q8NU90	NCgl0048	hypothetical protein	Basal machinery	Q8NU90	[]	False	False	False	False
cg0067		1.0	Output		cg0067	3344396.0	Q8NU89	NCgl0049,gabD3	succinate-semialdehyde dehydrogenase (NADP+)	Basal machinery	Q8NU89	['GO:0004777']	False	False	False	False
cg0064		1.0	Output		cg0064					Basal machinery		[]	False	False	False	False
cg4013		1.0	Output		cg4013					Basal machinery		[]	False	False	False	False
cg4012		1.0	Output		cg4012					Basal machinery		[]	False	False	False	False
cg4017		1.0	Output		cg4017					Basal machinery		[]	False	False	False	False
cmt1		1.0	Output		cg0413	3343299.0	Q8NTG4	NCgl0336	trehalose corynomycolyl transferase	M22	Q8NTG4	['GO:0016747', 'GO:0046872']	False	False	False	False
cg4015		1.0	Output		cg4015					Basal machinery		[]	False	False	False	False
cg4014		1.0	Output		cg4014					Basal machinery		[]	False	False	False	False
cg0664		1.0	Output		cg0664	3343739.0	Q8NSU3	NCgl0549	membrane protein	Basal machinery	Q8NSU3	[]	False	False	False	False
cg0660		1.0	Output		cg0660	3343834.0	Q8NSU7	NCgl0545	hypothetical protein	Basal machinery	Q8NSU7	[]	False	False	False	False
aceF		0.614659384920131	Output		cg2421	3344465.0	Q8NNJ2	sucB,NCgl2126	dihydrolipoamide acetyltransferase	M23.1	Q8NNJ2	['GO:0004742', 'GO:0031405']	False	False	False	False
aceE		0.6533237763412755	Output		cg2466	3344029.0	Q8NNF6	NCgl2167	pyruvate dehydrogenase subunit E1	M23.1	Q8NNF6	['GO:0000287', 'GO:0004739']	False	False	False	False
cg0663		1.0	Output		cg0663	3342703.0		cma	cyclopropane-fatty-acyl-phospholipid syntase	Basal machinery		[]	False	False	False	False
cg0468		0.7909883534346716	Output		cg0468					Basal machinery		[]	False	False	False	False
cg0466		0.7909883534346716	Output		cg0466					Basal machinery		[]	False	False	False	False
cg0464		0.4915874119786877	Output		cg0464	3345575.0		ctpA	copper-transporting ATPase	M10		[]	False	False	False	False
cg0461		1.0	Output		cg0461					Basal machinery		[]	False	False	False	False
cg0686		1.0	Output		cg0686	3342859.0	Q8NSS5	NCgl0568	GNAT family acetyltransferase	Basal machinery	Q8NSS5	['GO:0008080']	False	False	False	False
lysI		1.0	Output		cg1105	3343706.0	P35865	NCgl0929	L-lysine permease	Basal machinery	P35865	['GO:0022857']	False	False	False	False
cg0684		1.0	Output		cg0684	3342686.0		papA	prolyl aminopeptidase	Basal machinery		[]	False	False	False	False
cg0685		1.0	Output		cg0685	3344985.0	Q8NSS6	NCgl0567	hypothetical protein	Basal machinery	Q8NSS6	['GO:0008233']	False	False	False	False
cg0682		1.0	Output		cg0682	3343016.0	Q8NSS9	NCgl0564	hypothetical protein	Basal machinery	Q8NSS9	['GO:0005524', 'GO:0016301', 'GO:0046872']	False	False	False	False
cg0683		1.0	Output		cg0683	3344803.0	Q8NSS8	NCgl0565	hypothetical protein	Basal machinery	Q8NSS8	['GO:0008324']	False	False	False	False
cg0680		1.0	Output		cg0680	3343403.0	Q8NST0	NCgl0562	hypothetical protein	Basal machinery	Q8NST0	[]	False	False	False	False
lysA		1.0	Output		cg1334	3344931.0	P09890	NCgl1133	diaminopimelate decarboxylase	Basal machinery	P09890	['GO:0008836', 'GO:0030170']	False	False	False	False
lysE		1.0	Output		cg1424	3343730.0	P94633	NCgl1214	lysine efflux permease	M29	P94633	['GO:0015171']	False	False	False	False
cg0689		1.0	Output		cg0689	3342873.0	Q8NSS2	NCgl0571	hypothetical protein	Basal machinery	Q8NSS2	[]	False	False	False	False
cg2517		1.0	Output		cg2517	3343250.0		hemN	coproporphyrinogen III oxidase	Basal machinery		[]	False	False	False	False
ligA		1.0	Output		cg1401	3344018.0	Q8NR20	NCgl1196	NAD-dependent DNA ligase LigA	Basal machinery	Q8NR20	['GO:0003911', 'GO:0046872']	False	False	False	False
cg3261		1.0	Output		cg3261	3344321.0	Q8NLJ5	NCgl2846	GntR family transcriptional regulator	Basal machinery	Q8NLJ5	['GO:0003677', 'GO:0003700']	True	False	False	False
cg3263		1.0	Output		cg3263	3344322.0	Q8NLJ4	NCgl2847	hypothetical protein	Basal machinery	Q8NLJ4	['GO:0004540']	False	False	False	False
cg3264		1.0	Output		cg3264	3345535.0	Q8NLJ3	NCgl2848	hypothetical protein	M23.2	Q8NLJ3	[]	False	False	False	False
cg0208		1.0	Output		cg0208	3343027.0	Q8NTY3	NCgl0165	hypothetical protein	Basal machinery	Q8NTY3	[]	False	False	False	False
cg0209		1.0	Output		cg0209					Basal machinery		[]	False	False	False	False
glpK		1.0	Output		cg3198	3345184.0	Q8NLP9	NCgl2790	glycerol kinase	Basal machinery	Q8NLP9	['GO:0005524', 'GO:0004370']	False	False	False	False
ispG		1.0	Output		cg2206	3345243.0	Q8NP12	NCgl1938	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	Basal machinery	Q8NP12	['GO:0051539', 'GO:0046429', 'GO:0141197', 'GO:0005506']	False	False	False	False
dnaJ1		1.0	Output		cg2515	3343763.0	Q8NNB4	NCgl2210,dnaJ2	molecular chaperone DnaJ	Basal machinery	Q8NNB4	['GO:0005524', 'GO:0031072', 'GO:0051082', 'GO:0008270']	False	False	False	False
ald		0.37292893961869744	Output		cg3096	3344651.0	Q8NLZ0	padA,NCgl2698	aldehyde dehydrogenase	M23.1	Q8NLZ0	['GO:0004029']	False	False	False	False
pta		0.4814950434512449	Output		cg3048	3344523.0	P77844	eutD,NCgl2657	phosphotransacetylase	Intermodular	P77844	['GO:0008959']	False	False	False	False
alr		1.0	Output		cg0681	3343955.0	Q8RSU9	NCgl0563	alanine racemase	Basal machinery	Q8RSU9	['GO:0008784', 'GO:0030170']	False	False	False	False
cg3088		1.0	Output		cg3088	3343204.0	Q8NLZ8	arr'	rifampin ADP-ribosyl transferase (N-terminal fragment)	Basal machinery	Q8NLZ8	[]	False	False	False	False
cg3085		0.44999406048774393	Output		cg3085	3345628.0	Q8NM01	NCgl2687	alkanal monooxygenase subunit alpha	Intermodular	Q8NM01	['GO:0047646']	False	False	False	False
cg3087		1.0	Output		cg3087	3343203.0	Q8NLZ9	NCgl2689	LacI family regulatory protein	Basal machinery	Q8NLZ9	['GO:0003677', 'GO:0003700']	True	False	False	False
cg2229		1.0	Output		cg2229	3345159.0	Q8NNZ5	NCgl1956	hypothetical protein	Basal machinery	Q8NNZ5	[]	False	False	False	False
cg3083		0.41238264667365443	Output		cg3083					M23.8		[]	False	False	False	False
cg3082	0.3678794411714786	0.41238264667365443	Middle	-0.3678794411714786	cg3082					M23.8		[]	False	False	False	False
cg0845		1.0	Output		cg0845	3343253.0	Q8NSD7	NCgl0707	SNF2 family DNA/RNA helicase	Basal machinery	Q8NSD7	['GO:0005524', 'GO:0004386', 'GO:0016787']	False	False	False	False
cg0514		1.0	Output		cg0514	3342911.0	Q8NT77	NCgl0418	hypothetical protein	Basal machinery	Q8NT77	[]	False	False	False	False
cg0515		1.0	Output		cg0515					Basal machinery		[]	False	False	False	False
cg3319		1.0	Output		cg3319	3345492.0	Q8NLF0	NCgl2890	hypothetical protein	Basal machinery	Q8NLF0	['GO:0016705']	False	False	False	False
cg0841		0.4915874119786877	Output		cg0841	3343655.0	Q8NSE2	NCgl0703	hypothetical protein	M26	Q8NSE2	[]	False	False	False	False
cg0510		1.0	Output		cg0510	3342828.0		hemD	uroporphyrinogen III synthase/methyltransferase	Basal machinery		[]	False	False	False	False
cg0511		1.0	Output		cg0511					Basal machinery		[]	False	False	False	False
cg3314		0.4915874119786877	Output		cg3314					M23.4		[]	False	False	False	False
cg3317		1.0	Output		cg3317	3344146.0	Q8NLF2	NCgl2888	hypothetical protein	Basal machinery	Q8NLF2	[]	False	False	False	False
cg3316		0.4915874119786877	Output		cg3316					M23.4		[]	False	False	False	False
cg0848		1.0	Output		cg0848	3343099.0		wbbL	rhamnosyl transferase WbbL	Basal machinery		[]	False	False	False	False
cg0849		1.0	Output		cg0849	3345539.0		rmlA2	GDP-mannose pyrophosphorylase	Basal machinery		[]	False	False	False	False
cg0519		0.8954941767173358	Output		cg0519	3342579.0	Q8NT72	NCgl0423	phosphoglycerate mutase	M23.1	Q8NT72	['GO:0016853', 'GO:0016791']	False	False	False	False
cg2282		1.0	Output		cg2282	3343887.0	Q8NNV1	glxK,NCgl2000	glycerate kinase	Basal machinery	Q8NNV1	['GO:0008887']	False	False	False	False
cg0650		1.0	Output		cg0650					Basal machinery		[]	False	False	False	False
cg3028		1.0	Output		cg3028	3344281.0	Q8NM47	mrpF,NCgl2637	monovalent cation/H+ antiporter subunit F	Basal machinery	Q8NM47	['GO:0015385']	False	False	False	False
atpH		1.0	Output		cg1365	3344206.0	Q7DIC8	NCgl1162	ATP synthase F0F1 subunit delta	Basal machinery	Q7DIC8	['GO:0046933']	False	False	False	False
atpC		1.0	Output		cg1369	3344159.0	Q9ETA7	NCgl1166	ATP synthase F0F1 subunit epsilon	Basal machinery	Q9ETA7	['GO:0005524', 'GO:0046933']	False	False	False	False
gluA		0.9088000992349177	Output		cg2136	3343710.0	P48243	NCgl1875	glutamate uptake system ATP-binding protein	M23.1	P48243	['GO:0015424', 'GO:0005524', 'GO:0016887']	False	False	False	False
atpA		1.0	Output		cg1366	3344283.0	Q79VG7	NCgl1163	ATP synthase F0F1 subunit alpha	Basal machinery	Q79VG7	['GO:0043531', 'GO:0005524', 'GO:0046933']	False	False	False	False
atpG		1.0	Output		cg1367	3343692.0	Q79VG6	NCgl1164	ATP synthase F0F1 subunit gamma	Basal machinery	Q79VG6	['GO:0005524', 'GO:0046933']	False	False	False	False
cg2127		1.0	Output		cg2127	3344599.0	Q8NP75	NCgl1866	hypothetical protein	Basal machinery	Q8NP75	[]	False	False	False	False
mpx		0.7909883534346716	Output		cg2867	3344863.0	Q8NMI2	gpx,NCgl2502	glutathione peroxidase	M12	Q8NMI2	['GO:0004601']	False	False	False	False
atpD		1.0	Output		cg1368	3344381.0	P42464	NCgl1165	ATP synthase F0F1 subunit beta	Basal machinery	P42464	['GO:0005524', 'GO:0016887', 'GO:0046933']	False	False	False	False
ureB		0.9088000992349177	Output		cg0114	3342867.0	Q79VJ4	NCgl0084	urease subunit beta	M23.1	Q79VJ4	['GO:0009039']	False	False	False	False
ureC		0.9088000992349177	Output		cg0115	3342915.0	Q79VJ3	NCgl0085	urease subunit alpha	M23.1	Q79VJ3	['GO:0016151', 'GO:0009039']	False	False	False	False
hemH		0.8165508975098931	Output		cg1734	3342583.0	Q8NQA1	NCgl1479	ferrochelatase	Intermodular	Q8NQA1	['GO:0004325', 'GO:0046872']	False	False	False	False
ureA		0.9088000992349177	Output		cg0113	3342860.0	Q9RHM6	NCgl0083	urease subunit gamma	M23.1	Q9RHM6	['GO:0016151', 'GO:0009039']	False	False	False	False
ureF		0.9088000992349177	Output		cg0117	3342891.0	Q79VJ2	NCgl0087	urease accessory protein	M23.1	Q79VJ2	['GO:0016151']	False	False	False	False
ureG		0.9088000992349177	Output		cg0118	3343152.0	Q79VJ1	NCgl0088	urease accessory protein	M23.1	Q79VJ1	['GO:0005525', 'GO:0003924', 'GO:0016151']	False	False	False	False
hemL		0.8954941767173358	Output		cg0518	3345431.0	Q8NT73	NCgl0422	glutamate-1-semialdehyde aminotransferase	M23.1	Q8NT73	['GO:0042286', 'GO:0030170', 'GO:0008483']	False	False	False	False
ureE		0.9088000992349177	Output		cg0116	3345641.0	Q9RHM3	NCgl0086	urease accessory protein UreE	M23.1	Q9RHM3	['GO:0016151', 'GO:0051082']	False	False	False	False
hemC		0.8954941767173358	Output		cg0498	3342574.0	Q8NT90	NCgl0403	porphobilinogen deaminase	M23.1	Q8NT90	['GO:0004418']	False	False	False	False
hemA		0.9827354419545282	Output		cg0497	3342982.0	P0C543	NCgl0402	glutamyl-tRNA reductase	M23.1	P0C543	['GO:0008883', 'GO:0050661']	False	False	False	False
hemE		0.9827354419545282	Output		cg0516	3344294.0	Q8NT75	NCgl0420	uroporphyrinogen decarboxylase	M23.1	Q8NT75	['GO:0004853']	False	False	False	False
cg2680		1.0	Output		cg2680					Basal machinery		[]	False	False	False	False
cg2683		0.4915874119786877	Output		cg2683					M26		[]	False	False	False	False
cg2684		1.0	Output		cg2684	3344910.0	Q8NMX0	NCgl2357	DedA family membrane protein	M23.2	Q8NMX0	[]	False	False	False	False
cg2685		1.0	Output		cg2685	3344911.0	Q8NMW9	NCgl2358	short chain dehydrogenase	Basal machinery	Q8NMW9	['GO:0018454']	False	False	False	False
cg2686		1.0	Output		cg2686	3344517.0	Q8NMW8	NCgl2359	TetR family regulatory protein	Basal machinery	Q8NMW8	['GO:0003700', 'GO:0000976']	True	False	False	False
cg2688		1.0	Output		cg2688					Basal machinery		[]	False	False	False	False
cg2689		1.0	Output		cg2689	3345107.0	Q8NMW6	NCgl2362,glbO	hemoglobin-like protein	Basal machinery	Q8NMW6	['GO:0020037', 'GO:0046872', 'GO:0019825', 'GO:0005344']	False	False	False	False
cg2134		1.0	Output		cg2134	3343721.0	Q8NP68	NCgl1873	hypothetical protein	Basal machinery	Q8NP68	[]	False	False	False	False
hemQ		0.9827354419545282	Output		cg2079	3345105.0	Q8NPB5	NCgl1824	hypothetical protein	M23.1	Q8NPB5	['GO:0020037', 'GO:0046872', 'GO:0016634']	False	False	False	False
cg2132		1.0	Output		cg2132					Basal machinery		[]	False	False	False	False
cg2133		1.0	Output		cg2133	3343123.0	Q8NP69	NCgl1872	acetyltransferase	Basal machinery	Q8NP69	[]	False	False	False	False
cg2131		1.0	Output		cg2131	3345540.0	Q8NP71	NCgl1870	hypothetical protein	Basal machinery	Q8NP71	[]	False	False	False	False
gntR3	0.5802639366446019	1.0	Middle		cg2544	3345265.0	Q8NN90	NCgl2234	GntR family transcriptional regulator	M5	Q8NN90	['GO:0003677', 'GO:0003700']	True	False	False	False
nanR	0.3678794411714786	0.4915874119786877	Middle	-0.3678794411714786	cg2936	3345466.0	Q8NMC7	NCgl2561	GntR family transcriptional regulator	M24	Q8NMC7	['GO:0003677', 'GO:0003700']	True	False	False	False
cg1819		1.0	Output		cg1819					Basal machinery		[]	False	False	False	False
cg1811		1.0	Output		cg1811	3343474.0	Q8NQ41	NCgl1545,ihf	hypothetical protein	Basal machinery	Q8NQ41	[]	False	False	False	False
glsA		1.0	Output		cg2728	3342801.0	Q8NMT3	glsK,NCgl2395	glutaminase	Basal machinery	Q8NMT3	['GO:0004359']	False	False	False	False
trmB		1.0	Output		cg3172	3344957.0	Q8NLS3	NCgl2767	tRNA (guanine-N(7)-)-methyltransferase	Basal machinery	Q8NLS3	['GO:0008176']	False	False	False	False
trmD		1.0	Output		cg2249	3343898.0	Q8NNX7	NCgl1972	tRNA (guanine-N(1)-)-methyltransferase	Basal machinery	Q8NNX7	['GO:0052906']	False	False	False	False
cg2352		1.0	Output		cg2352	3342811.0	Q8NNP5	NCgl2062,ansA	L-asparaginase	Basal machinery	Q8NNP5	['GO:0004067']	False	False	False	False
cg2353		1.0	Output		cg2353					Basal machinery		[]	False	False	False	False
cg2350		1.0	Output		cg2350					Basal machinery		[]	False	False	False	False
cg2357		1.0	Output		cg2357	3342627.0	Q8NNP2	NCgl2066	MerR family regulatory protein	Basal machinery	Q8NNP2	['GO:0003677', 'GO:0003700']	True	False	False	False
mshA		1.0	Output		cg0481	3342701.0	Q8NTA6	NCgl0389	sucrose-phosphate synthase	Basal machinery	Q8NTA6	['GO:0008375', 'GO:0102710', 'GO:0000287']	False	False	False	False
mshB		1.0	Output		cg1250	3345309.0	Q8NRE9	NCgl1055	hypothetical protein	Basal machinery	Q8NRE9	['GO:0035595', 'GO:0008270']	False	False	False	False
mshC		1.0	Output		cg1709	3345551.0	Q8NQC4	cysS2,NCgl1457,cysS	cysteinyl-tRNA synthetase	Basal machinery	Q8NQC4	['GO:0005524', 'GO:0035446', 'GO:0004817', 'GO:0008270']	False	False	False	False
mshD		1.0	Output		cg2847	3344767.0	Q8NMJ7	NCgl2487	GCN5-related N-acetyltransferase	Basal machinery	Q8NMJ7	['GO:0035447', 'GO:0008999']	False	False	False	False
cg1252		1.0	Output		cg1252	3344313.0	Q8NRE7	fdxC,NCgl1057	ferredoxin	Basal machinery	Q8NRE7	['GO:0051538', 'GO:0051539', 'GO:0009055', 'GO:0046872']	False	False	False	False
cg1253		1.0	Output		cg1253	3343017.0	Q8NRE6	dapC,NCgl1058	N-succinyldiaminopimelate aminotransferase	Basal machinery	Q8NRE6	['GO:0004069', 'GO:0030170']	False	False	False	False
cg1251		1.0	Output		cg1251					Basal machinery		[]	False	False	False	False
cg1254		1.0	Output		cg1254	3343831.0	Q8NRE5	NCgl1059	hypothetical protein	Basal machinery	Q8NRE5	[]	False	False	False	False
cg1259		1.0	Output		cg1259	3345561.0	Q79VH2	NCgl1063,dapD2	tetrahydrodipicolinate N-succinyltransferase	Basal machinery	Q79VH2	['GO:0046872', 'GO:0016740']	False	False	False	False
cg1494		1.0	Output		cg1494					Basal machinery		[]	False	False	False	False
cg1497		1.0	Output		cg1497					Basal machinery		[]	False	False	False	False
cg1490		1.0	Output		cg1490					Basal machinery		[]	False	False	False	False
valS		1.0	Output		cg2609	3344278.0	Q8NN37	NCgl2293	valyl-tRNA synthetase	Basal machinery	Q8NN37	['GO:0002161', 'GO:0005524', 'GO:0004832']	False	False	False	False
cg1498		1.0	Output		cg1498	3345042.0	Q8NQU7	NCgl1272	RecG-like helicase	Basal machinery	Q8NQU7	['GO:0005524', 'GO:0003677', 'GO:0003678', 'GO:0016787']	False	False	False	False
